"co2" "purchases" "heating" "flights" "IDCity"
"206" -1.96700488716953 -1.01540695508937 "1" "0" "3"
"207" -0.278442230994535 -1.8208304316678 "0" "0" "3"
"208" 4.61435042065964 1.22875972644982 "1" "0" "3"
"209" 2.13500712809889 -1.19220108715469 "0" "0" "3"
"210" 1.67657902412196 0.848015325667691 "1" "0" "3"
"211" 6.72126083457644 1.15764769241699 "0" "0" "3"
"212" 3.70000348571055 -0.10135020308878 "0" "0" "3"
"213" 7.7520738811936 1.16577797343131 "0" "0" "3"
"214" 1.46516381315463 -0.705777932230705 "0" "0" "3"
"215" 4.54425570279466 0.333218902743655 "0" "0" "3"
"216" 5.75660099273463 1.21089107336423 "0" "0" "3"
"217" 4.67656309381134 0.63908321995092 "0" "0" "3"
"218" 2.02906795924646 0.576624836154362 "1" "0" "3"
"219" 3.73813967569439 -0.0818518121522704 "0" "0" "3"
"220" 4.48705327035145 0.917440580370093 "1" "0" "3"
"221" 4.11371376399384 0.112248851121239 "0" "0" "3"
"222" 0.0306439178875455 -0.383095242426169 "1" "0" "3"
"223" 4.3476324551696 0.234560523199613 "0" "0" "3"
"224" 4.13948708959909 0.124517863342121 "0" "0" "3"
"225" 2.9940138734559 -0.423395657911229 "0" "0" "3"
"226" 4.28063041036143 0.174104872163155 "0" "0" "3"
"227" 3.49315578081831 -0.862108639644757 "0" "0" "3"
"228" 4.40606389286762 0.304192755492498 "0" "0" "3"
"229" 3.58711766454032 -0.166692973684697 "0" "0" "3"
"230" 0.41081040198846 -0.302485757745421 "1" "0" "3"
"231" 2.0675370372384 0.586871727258818 "1" "0" "3"
"232" -3.61371524230427 -2.2347361559605 "1" "0" "3"
"233" 2.70173291297763 0.633549999842554 "1" "0" "3"
"234" -0.999696368944262 -0.66125044525163 "1" "0" "3"
"235" 0.086289831369724 -1.08337268063913 "1" "0" "3"
"236" -0.806302130806908 -0.765295944780764 "1" "0" "3"
"237" 0.094297845363394 -1.29947910163651 "0" "0" "3"
"238" 5.6775052920713 0.684457648635014 "0" "0" "3"
"239" 4.51361005165775 0.288846540876767 "0" "0" "3"
"240" 4.73078250069338 0.578742295226038 "0" "0" "3"
"241" 1.11590121389349 0.107738482980202 "1" "0" "3"
"242" 2.93424020422883 -0.406031024547529 "0" "0" "3"
"243" 14.1663151687555 1.5011002625925 "0" "1" "3"
"244" 0.345836173087692 -0.263422375492412 "1" "0" "3"
"245" -0.465733601062682 -0.838911313073446 "1" "0" "3"
"246" 3.25724779241085 -0.425428431207962 "0" "0" "3"
"247" 3.30849309993155 0.835165948467938 "1" "0" "3"
"248" 4.63433033678774 0.462193188517085 "0" "0" "3"
"249" 0.0867723735486658 -1.81484947772202 "0" "0" "3"
"250" 8.74913792285265 1.88623195915231 "1" "0" "3"
"251" 5.35328134518342 0.69049317240626 "0" "0" "3"
"252" 5.57175883190078 0.600773760519405 "0" "0" "3"
"253" 4.83330007262003 0.536122141588757 "0" "0" "3"
"254" 6.53108933007089 0.890996925947123 "0" "0" "3"
"255" 0.134661839959038 -0.481637046131288 "1" "0" "3"
"256" 6.91043238697348 2.10407777953912 "0" "0" "3"
"257" 1.94809894915041 -0.621303959922335 "0" "0" "3"
"258" 14.2443613546684 0.46130706814069 "0" "1" "3"
"259" 5.49805743619318 0.56194657097611 "0" "0" "3"
"260" 2.51341715251466 1.60352998380546 "0" "0" "3"
"261" 0.533168677167806 -0.232599244183895 "1" "0" "3"
"262" 1.19303507710515 0.146773787370841 "1" "0" "3"
"263" 2.74940601391619 -0.535258080727938 "0" "0" "3"
"264" 0.172963706249394 -2.62416856266941 "0" "0" "3"
"265" 1.80372775028441 -1.29426880623846 "0" "0" "3"
"266" 4.44389775305178 2.4896168373917 "0" "0" "3"
"267" 5.96109740038069 1.28675864702399 "0" "0" "3"
"268" 3.69079823266728 -0.109424872056864 "0" "0" "3"
"269" 2.60002036988881 1.01348349187412 "1" "0" "3"
"270" 4.33069734125097 0.190458600665826 "0" "0" "3"
"271" 3.16697427912908 -0.370502200940824 "0" "0" "3"
"272" 1.13087127370385 0.115461088068798 "1" "0" "3"
"273" 3.20878392148541 -0.553863470455887 "0" "0" "3"
"274" 5.68804430864066 0.832543359096425 "0" "0" "3"
"275" -0.792285288064682 -1.3831190256854 "1" "0" "3"
"276" 0.131837333312338 -0.361908597552765 "1" "0" "3"
"277" 1.63548803328704 0.30924822530715 "1" "0" "3"
"278" 5.62897407194286 0.891875561981116 "0" "0" "3"
"279" 6.12433917093645 1.08893127070314 "0" "0" "3"
"280" 2.80060516891056 -0.919826716902571 "0" "0" "3"
"281" 0.943560425001539 0.0171557381701318 "1" "0" "3"
"282" 2.55147609024149 -0.6196808398032 "0" "0" "3"
"283" 3.15878301103941 0.95596765754899 "1" "0" "3"
"284" 2.06259515466091 -1.02217195436445 "0" "0" "3"
"285" 3.16815925818072 -0.559713527197737 "0" "0" "3"
"286" 4.40174249466825 1.37591014121061 "0" "0" "3"
"287" 0.704827244771202 -1.52483261866562 "0" "0" "3"
"288" 4.62837214897032 0.326933345319746 "0" "0" "3"
"289" 3.77507980719514 -0.0633467233485779 "0" "0" "3"
"290" -0.127591164119367 -1.24818213237572 "0" "0" "3"
"291" -0.167188751237884 -1.00999009556303 "1" "0" "3"
"292" 2.93702459760419 -0.418418880130757 "0" "0" "3"
"293" 8.04237430800484 1.19555363585792 "0" "0" "3"
"294" 4.33049172037557 0.227116777365771 "0" "0" "3"
"295" -0.0138448352315599 -1.13621259059497 "0" "0" "3"
"296" 5.3427163970768 0.731453817841611 "0" "0" "3"
"297" 2.40763365767728 0.689344785749517 "1" "0" "3"
"298" 3.63694670710403 -0.143226954195799 "0" "0" "3"
"299" 0.232915413501942 -0.391493503734812 "1" "0" "3"
"300" 7.13905435216626 1.48557157475772 "0" "0" "3"
"301" 0.65007441899283 -0.895233910960307 "1" "0" "4"
"302" 5.45705560826915 -0.337818814922648 "0" "0" "4"
"303" 3.18101297058705 0.095159530415866 "1" "0" "4"
"304" 12.98502154566 -1.03025235184912 "0" "1" "4"
"305" 5.87340793433183 -0.97284602521844 "0" "0" "4"
"306" 2.7129613710327 -0.145138169076125 "1" "0" "4"
"307" 3.93198273798725 1.48547535085197 "1" "0" "4"
"308" -1.18296641576979 -2.4616224083813 "1" "0" "4"
"309" 4.80521707169884 -0.833758386589842 "0" "0" "4"
"310" 8.40135143142999 0.948278200215131 "0" "0" "4"
"311" 4.92286464483035 0.962049538809517 "1" "0" "4"
"312" 4.25577690826456 -1.00137933907334 "0" "0" "4"
"313" 6.62923117382258 0.485995147205427 "0" "0" "4"
"314" 6.62218467944913 0.275120420164163 "0" "0" "4"
"315" -0.858099872120572 -1.49186809975668 "1" "0" "4"
"316" 7.14283297005906 0.460806711633038 "0" "0" "4"
"317" 9.27575209535201 1.15285667110008 "0" "0" "4"
"318" -0.543656576872144 -1.1450874949141 "1" "0" "4"
"319" 1.68781347289258 -0.689065324269554 "1" "0" "4"
"320" 5.08237730931352 1.80330415788329 "0" "0" "4"
"321" 4.60869907608182 1.06585099462815 "1" "0" "4"
"322" 7.24095671904912 0.593752421416423 "0" "0" "4"
"323" 2.87864600283516 -0.0651565743916725 "1" "0" "4"
"324" 5.32230136938449 -0.513142102614377 "0" "0" "4"
"325" 7.62944629619795 0.636707412124669 "0" "0" "4"
"326" 5.91460284305593 -0.0447551842202294 "0" "0" "4"
"327" 5.11288125228845 -0.379997139396413 "0" "0" "4"
"328" 3.8780740949424 0.457709920809299 "1" "0" "4"
"329" 9.15477453877345 1.08949222551809 "0" "0" "4"
"330" -3.73206780757425 -2.32990371198572 "0" "0" "4"
"331" -1.69338907002917 -2.31339148294253 "0" "0" "4"
"332" 2.36077295012754 -0.491583965544709 "1" "0" "4"
"333" 6.54565285865921 0.518614288605439 "0" "0" "4"
"334" 3.75936459759457 -0.743361613864958 "0" "0" "4"
"335" 8.99455350238475 1.63662818228021 "0" "0" "4"
"336" 6.55202490398951 0.268178910754885 "0" "0" "4"
"337" 5.54915305914786 -1.01356873157334 "0" "0" "4"
"338" 6.4958424637764 0.233571738427792 "0" "0" "4"
"339" 3.30040513072468 0.144661361475111 "1" "0" "4"
"340" 2.92212923178553 -0.999411554431989 "1" "0" "4"
"341" 3.95732078093377 0.388561324607361 "1" "0" "4"
"342" 13.4252151883347 1.9676253728076 "0" "0" "4"
"343" 5.75262844818461 -0.119232721792241 "0" "0" "4"
"344" 5.41971471555544 -0.471838655847599 "0" "0" "4"
"345" 3.03825688245461 0.0164585999042733 "1" "0" "4"
"346" 3.51225109766485 0.280558708823517 "1" "0" "4"
"347" 6.96664873429017 0.42000247404358 "0" "0" "4"
"348" 1.29320058676459 -0.808565223057448 "1" "0" "4"
"349" 1.89169154590118 -0.670510873908318 "1" "0" "4"
"350" 4.20983453452553 0.694677475979377 "1" "0" "4"
"351" 7.30958290282895 0.574216615047546 "0" "0" "4"
"352" 3.05501686010234 0.0244692262570442 "1" "0" "4"
"353" 1.37488794349622 -2.55334338742615 "1" "0" "4"
"354" 5.57132854571064 0.906388641617977 "1" "0" "4"
"355" 2.81164529835856 -0.100723288110306 "1" "0" "4"
"356" 2.08999624485142 -1.20525315089741 "0" "0" "4"
"357" 3.24175790318437 0.125244446097408 "1" "0" "4"
"358" 16.369508648096 0.16955637728419 "0" "1" "4"
"359" 9.38563572014249 2.83566921992294 "1" "0" "4"
"360" 5.20595517734826 -0.714884048324817 "0" "0" "4"
"361" 7.15887308052367 1.39283878807955 "0" "0" "4"
"362" 0.956067812183969 -0.683337232626796 "1" "0" "4"
"363" 5.48095661740556 -0.233216835477292 "0" "0" "4"
"364" 15.1319234077566 -0.591698626832799 "0" "1" "4"
"365" 2.20495605267496 -0.457101954329714 "1" "0" "4"
"366" 4.103510899356 0.496002098129354 "1" "0" "4"
"367" 5.04783193881325 -0.826606105329782 "0" "0" "4"
"368" 6.81920217994062 0.356104714072791 "0" "0" "4"
"369" 5.59889057441439 -0.837832761640078 "0" "0" "4"
"370" 3.92940025379502 0.452425076346643 "1" "0" "4"
"371" 13.543371082805 0.213194123971755 "1" "1" "4"
"372" 5.37574190647337 -0.304030764415943 "0" "0" "4"
"373" 5.91839138393063 -0.0432641807909615 "0" "0" "4"
"374" -0.582590560288688 1.85017341638138 "1" "0" "4"
"375" 8.88791356756407 1.08080431028814 "0" "0" "4"
"376" 2.34217844818129 -0.326307299308544 "1" "0" "4"
"377" 10.1616071729338 1.20583491198464 "0" "0" "4"
"378" 7.10260170127639 0.563972111991913 "0" "0" "4"
"379" 5.75992993086198 -0.125258762868283 "0" "0" "4"
"380" 5.3270502592798 -0.304753650461295 "0" "0" "4"
"381" -0.00221123760781028 -1.71579823524365 "1" "0" "4"
"382" 6.19027631305334 0.0883162072301877 "0" "0" "4"
"383" 5.7159895836405 -0.180149313974067 "0" "0" "4"
"384" 3.50624474455845 0.256491186333041 "1" "0" "4"
"385" 8.37889715923946 1.19317045154309 "0" "0" "4"
"386" 3.48139167943937 -1.22161243841209 "1" "0" "4"
"387" 10.8871777033317 1.68174208165523 "0" "0" "4"
"388" 4.45526488999534 -1.8367798312847 "0" "0" "4"
"389" 4.83758624133525 -0.472317408141403 "0" "0" "4"
"390" 3.31828002497822 -0.802057158461129 "0" "0" "4"
"391" 3.26551857735561 -1.42135711275176 "0" "0" "4"
"392" 7.07267737847557 0.663926022946514 "0" "0" "4"
"393" 3.16429215798666 0.0794200786312588 "1" "0" "4"
"394" 3.37839302057785 0.184847181588067 "1" "0" "4"
"395" -0.22435567633054 -1.34102686312141 "1" "0" "4"
"396" 5.79248142601002 -0.0995529891524215 "0" "0" "4"
"397" 2.70537430358464 -0.146496048210421 "1" "0" "4"
"398" 6.86268309695889 0.400486796404013 "0" "0" "4"
"399" 6.38812254494315 0.190873238746761 "0" "0" "4"
"400" 5.09625719587901 -0.412528976049149 "0" "0" "4"
"401" -7.63886319436226 0.0417784993576469 "0" "0" "5"
"402" -10.0065801064548 -0.81361761861385 "0" "0" "5"
"403" -12.7712898904254 -0.792105013112602 "1" "0" "5"
"404" -7.0904644282737 0.579581032853147 "0" "0" "5"
"405" -0.195526114829883 1.78408660328994 "0" "0" "5"
"406" -6.36717395160006 0.86947669352022 "0" "0" "5"
"407" -10.5333209113 0.0928395108261378 "1" "0" "5"
"408" -10.0353484089756 0.347027822953404 "1" "0" "5"
"409" -5.43558619259797 1.33923206885252 "0" "0" "5"
"410" -8.29954289279039 -0.601451004697881 "0" "0" "5"
"411" -6.95814293404626 0.344647299530625 "0" "0" "5"
"412" -11.1847228339268 -0.223788955930602 "1" "0" "5"
"413" -10.7061925470416 0.00775737217385655 "1" "0" "5"
"414" -8.8400191145367 -1.47262731561565 "0" "0" "5"
"415" -14.2553633173042 -1.0822581003859 "1" "0" "5"
"416" -11.9821883803518 -0.514999362970658 "1" "0" "5"
"417" 9.65932229165182 2.67255091334464 "0" "0" "5"
"418" -11.1714557616652 -0.925236623271039 "0" "0" "5"
"419" -7.14318750079959 0.284640606289494 "0" "0" "5"
"420" -10.1612671294558 0.265435655054277 "1" "0" "5"
"421" -8.75233406403927 0.688983080209014 "1" "0" "5"
"422" 0.438793651140958 -0.849619635193146 "0" "1" "5"
"423" -8.04018287148127 -0.160504971158171 "0" "0" "5"
"424" -9.96453169765508 0.406570641512406 "1" "0" "5"
"425" -6.65239911791183 0.482277204793934 "0" "0" "5"
"426" -9.98538828855471 0.382269805501331 "1" "0" "5"
"427" -8.5710506690249 -0.801422480871555 "0" "0" "5"
"428" -9.04517068867652 -0.555152834533795 "0" "0" "5"
"429" -7.21570787726353 0.311961346078952 "0" "0" "5"
"430" -7.19301861967807 0.249309445756284 "0" "0" "5"
"431" -9.90409029676521 -1.15182026252494 "0" "0" "5"
"432" -5.76844574178486 1.14491798255641 "0" "0" "5"
"433" -11.2327983464292 -0.297198182050885 "1" "0" "5"
"434" -8.35383031981876 -0.826590526843209 "0" "0" "5"
"435" -6.29577234089708 1.31800083395835 "0" "0" "5"
"436" -11.4249392098854 -0.690483790393577 "1" "0" "5"
"437" -15.0599115911506 -1.2697777750331 "1" "0" "5"
"438" -9.39035414633423 -0.826306769562947 "0" "0" "5"
"439" -13.5598259950012 -1.62799778682954 "0" "0" "5"
"440" -8.62237309618059 1.03660786626004 "1" "0" "5"
"441" -6.58832926028826 0.586582731583892 "0" "0" "5"
"442" -9.68924844208596 0.493396015179193 "1" "0" "5"
"443" -7.6873738670118 0.0171558366614433 "0" "0" "5"
"444" -3.28186511049353 1.38565838312978 "0" "0" "5"
"445" -9.34733739522122 -0.872059096850433 "0" "0" "5"
"446" -8.83889755563551 -0.515191600681009 "0" "0" "5"
"447" -7.31538659479652 0.217571957349591 "0" "0" "5"
"448" -9.90254130829125 0.469379538596082 "1" "0" "5"
"449" -8.32010074619468 0.783607828494306 "1" "0" "5"
"450" -3.32813690635691 2.10073140870556 "0" "0" "5"
"451" -9.68292799949342 -0.800199318312553 "0" "0" "5"
"452" -0.231224876016823 0.289754017948937 "1" "1" "5"
"453" -9.85634344602816 -1.06029903122507 "0" "0" "5"
"454" -7.78115916600906 0.739387112540151 "1" "0" "5"
"455" -7.27994608758087 0.264717869355581 "0" "0" "5"
"456" -7.45684308699291 0.134976955886058 "0" "0" "5"
