"diet" "sugar" "energy"
"70" 150 1.37493936855186 -1.3791490548046
"71" 158 -1.7657383808912 -1.11681357114091
"72" 64 1.34768161662354 3.06201604400086
"73" 98 -0.698079250166282 -0.408438416964895
"74" 38 1.63849976597722 0.558334000330688
"75" 26 -0.67736303458075 2.56117620060997
"76" 90 1.83450842781894 -0.442792500058152
"77" 87 -0.371358570751305 -0.213213660832426
"78" 122 0.565035152898213 1.13691353553569
"79" 79 0.759799482506587 -3.2528137583722
"80" 120 -1.19431697734615 0.293053822171864
"81" 80 0.547392586916245 -0.911592587406753
"82" 86 4.73279977352 0.218714081304824
"83" 148 0.338085929616357 -0.0751543684384643
"84" 138 2.50778822083334 -2.67092042085388
"85" 34 2.57212649375911 5.69805669235554
"86" 116 -4.14679673529794 -1.77030727248489
"87" 167 0.816457554459179 3.70958436845236
"88" 199 2.19919242797263 5.07123654452291
"89" 114 0.0906526630704678 1.56386705740096
"90" 128 0.58731879324879 -0.745175427237956
"91" 32 0.510306797204869 -2.71566093323258
"92" 80 0.571475726559965 -0.239664309639817
"93" 198 2.10898097035309 1.09969671750417
"94" 98 -2.78372551248383 -5.422028507313
"95" 90 -0.830209842652327 0.0808935066269669
"96" 1 -3.21432628131223 -1.58157534792776
"97" 72 -0.999697821688347 -0.22181771987135
"98" 32 2.83178299094527 2.10544232904319
"99" 97 -3.75532168633349 -2.55392598819607
"100" 18 0.540917892639408 2.60643670194601
"101" 97 1.15313404092053 3.102448005198
"102" 171 -2.99038383467115 -1.00565289874064
"103" 157 -0.57572389654873 -1.36630320262333
"104" 145 -2.49052036399595 -4.02997095820788
"105" 79 2.72098426790332 2.35234832776697
"106" 26 -0.305797152081035 2.88618456769905
"107" 140 1.89069631293935 2.85723980844526
"108" 61 0.278601723397686 0.230728630071269
"109" 162 -1.47505776795742 -0.938116196037996
"110" 143 1.12949705074671 0.926863366146218
"111" 152 -3.14015114251037 0.597349258337613
"112" 99 -0.785419520453073 0.67011515220809
"113" 53 0.132157255668354 -0.681697875980156
"114" 27 1.40170846218483 0.861856816685254
"115" 4 -0.151472924557276 -4.69318194415277
"116" 108 2.6691971911622 4.22244642184583
"117" 171 -1.42650478773553 -0.248992448855234
"118" 4 -1.21784749851911 -0.338609517570962
"119" 48 -1.10349875786936 6.94469495671756
"120" 54 -3.61575912431235 -2.2190141974311
"121" 75 -0.185627608565621 1.66731543760848
"122" 151 -0.609988020839637 -1.60608965517031
"123" 15 -0.0917655803293311 -3.53568462492129
"124" 165 1.49447014031723 0.255193621164831
"125" 44 0.841837943395818 1.77635564523089
"126" 188 -1.00613148958376 1.13755372714958
"127" 148 -0.989505145325374 -1.56807568803232
"128" 120 4.25058679946835 1.66339019254338
"129" 42 0.490660409802795 1.03075697871594
"130" 163 0.172598990283229 3.32115726531707
"131" 167 -0.784228539857758 0.845247926462778
"132" 173 1.32633969132415 1.50986750679343
"133" 43 1.66008604550803 -2.58409520292876
"134" 25 -1.20193678543861 2.67766147487216
"135" 121 0.502882419812545 1.34842404836691
"136" 181 -0.608354684953846 -1.6914435147818
"137" 45 0.541814265145221 0.374264374777823
"138" 193 0.29870121254797 -4.01851697518424
"139" 67 1.07733063108239 0.231981309264685
"140" 123 1.15154703715221 2.59962894950895
"141" 115 0.962281284530531 1.50034943395515
"142" 198 0.923208167441704 2.03520330782988
"143" 94 -0.580385139696406 2.55265317451064
"144" 68 1.25597324921674 -0.102342502261793
"145" 124 -2.72366474111376 -0.617271845180433
"146" 155 0.445081355576293 0.160721890266877
"147" 83 5.09406899926593 3.77133085707905
"148" 189 -0.917909180367228 2.14728647830487
"149" 94 -1.66232439426319 -1.88792517516423
"150" 118 2.23225625819601 -1.50845039922945
"151" 145 0.378296068482073 -3.88880757246998
"152" 194 -0.84668275435605 -0.381605295749257
"153" 191 -1.34531726331685 -4.0249545210319
"154" 35 -3.55362147550446 -3.77857465759423
"155" 200 -3.44142720711977 -2.93937735419927
"156" 97 -4.18384371790814 3.92301314844741
"157" 161 3.61736295099786 2.07330988255357
"158" 20 -1.60801201045205 -4.22508908788181
"159" 156 -3.10200101489076 -3.9278642551046
"160" 9 -1.02734832002104 1.41950120329857
"161" 149 0.34136737035115 0.465681196798439
"162" 45 -2.13842735922808 -1.18521239822103
"163" 195 2.09854845198837 3.02327737102485
"164" 3 0.155320089062337 3.49654470969885
"165" 15 2.26810143548944 1.75091533307145
"166" 22 -2.41662903641336 -1.73073081984103
"167" 150 1.49486663265125 -1.16215103594796
"168" 94 -0.816240520662008 -1.33187438442807
"169" 38 -1.86053667152135 -1.5554234974188
"170" 28 0.165677864751586 -4.27594330805694
"171" 173 -1.95127846498046 -1.14057250085123
"172" 62 0.756244248885245 -0.226951984089161
"173" 53 4.272495078818 2.14846186845041
"174" 118 1.54003153476984 0.738275607887409
"175" 89 1.41061403854768 0.335089867717011
"176" 175 1.74248382029307 -1.13577388522146
"177" 144 1.08573058732433 2.5666009800898
"178" 166 3.04115410624525 -2.31771577155143
"179" 45 0.0723989030094015 -0.0454307348448757
"180" 176 1.38014832326544 1.24965521525307
"181" 193 3.68917701122885 -3.47158901014237
"182" 137 3.38539080619816 1.08827380992374
"183" 24 -2.60923306464138 -1.07172531695448
"184" 61 -0.342453175638804 0.467622578549991
"185" 106 1.83013891002426 -0.696617518337395
"186" 7 2.76515699359123 0.724582844117913
"187" 60 2.1834202093443 -1.25003678981942
"188" 61 0.146185800400514 2.92295162529891
"189" 171 -1.52590073377992 -0.545869692714176
"190" 61 -2.45730581936714 -2.77060031639361
"191" 177 -0.502973994081355 -1.75128124664909
"192" 149 0.487993613393811 1.56103636714208
"193" 122 1.1346518386916 -0.288183718471294
"194" 199 -3.50988811150365 -0.973490369013697
"195" 21 -0.633830251173458 4.42794534002526
"196" 54 -2.08181720469334 0.456765728538255
"197" 4 -0.736485078620489 -3.41019952725084
"198" 199 3.96096046802282 1.78092551678725
"199" 73 2.47352232669343 3.57708625889972
"200" 188 2.14238967397053 1.53172930059154
"201" 160 2.01606339037849 5.37875025307546
"202" 53 0.471869189984735 -1.88500021856124
"203" 94 1.10299457507555 0.992552446520401
"204" 15 -2.0144642352509 -0.798332307388355
"205" 35 -1.99499392262682 -0.756754713846007
"206" 86 2.35455806104392 -0.447350313985068
"207" 1 1.54801419911715 4.56841078706145
"208" 170 -1.1075713576672 0.755968670058951
"209" 67 -0.726306013612349 -0.278916730060571
"210" 143 -0.322950032912528 -2.54742925229733
"211" 161 -2.3649904863825 0.514086365527368
"212" 176 -2.17689605743641 -0.638972708368448
"213" 25 -1.69125372353284 0.503234184062635
"214" 130 -1.88787921846582 -2.52256627363499
"215" 176 -2.64551594451993 0.0801291498821284
"216" 108 -0.273508186209318 3.46034368091065
"217" 2 -1.49064199569221 0.582113949463867
"218" 199 1.0346445815427 6.0118331853332
"219" 80 3.33501250716569 9.42380253241946
"220" 14 1.87163975555778 2.91748286619917
"221" 120 1.48583441255533 0.970171422632319
"222" 80 -0.977348668129978 2.44311757415889
"223" 50 1.79940864535884 0.829067152797308
"224" 79 0.807893062539977 -4.37397957186742
"225" 192 0.456424018027947 -2.95521451978817
"226" 17 2.5643607499346 0.645647320972673
"227" 156 -1.83019911820268 -1.85426815351375
"228" 19 0.880226600584868 -1.47940504500812
"229" 197 -4.48773619376114 -1.11684744166938
"230" 184 -0.130630652715166 -3.1968098028934
"231" 190 -3.11912709420453 -0.0953230625490561
"232" 143 -0.978736652681815 1.28221795576519
"233" 64 3.02359452180369 4.35987347131627
"234" 110 1.71326614346315 1.52508097523747
"235" 77 -0.633837639650673 -2.30519763483438
"236" 16 0.926105187446136 0.192037586383494
"237" 52 4.82779478043293 5.64718449295575
"238" 114 -0.36679510513268 2.10520884600453
"239" 105 -1.40016585899001 0.913260461081698
"240" 114 -1.395169352949 -1.43631447374198
"241" 36 1.4873883291163 -0.971665426932784
"242" 137 -1.42374656078916 1.4780224588958
"243" 112 -0.0588561790390801 1.44462497915741
"244" 83 -1.2393994033274 -2.77764821070087
"245" 136 -1.62494357291128 0.677133824618959
"246" 30 1.32200805021125 1.85058780831951
"247" 114 0.660434658445125 -1.1727702855493
"248" 9 -2.52370345552574 -0.568587137069478
"249" 2 -0.961492288632202 0.965907422419005
"250" 50 -3.71412463606872 -3.43056860832055
"251" 132 5.4963843415707 1.50014852361417
"252" 130 -0.204592361787476 0.510211623038449
"253" 28 -0.855933877176353 2.23894524162916
"254" 66 1.33839546138709 0.320292638752624
"255" 130 -1.67050167501334 -0.115998609406366
"256" 138 0.41827407163444 2.0231993110668
"257" 131 3.53663991617591 3.95260881836245
"258" 68 3.47648871301266 1.71790882521099
"259" 188 -1.83609439056588 -0.533974478039384
"260" 160 2.40383810279553 4.20705012933291
"261" 58 4.31406791128877 2.58126795730536
"262" 157 0.170107544377901 -0.934759624346674
"263" 167 0.984326879597707 2.26105889725031
"264" 82 -0.801347270176437 0.430497379428934
"265" 95 -2.15058610631436 -1.4002780333947
"266" 27 -3.33407171865411 0.248276717818017
"267" 177 -2.23086238227103 -2.42208453627768
"268" 158 2.59455171456148 -1.3996699619222
"269" 141 -1.87161743371661 5.12266753452736
"270" 104 -2.88745503645593 -1.02027286754784
"271" 9 1.57396685182791 0.948207299412571
"272" 20 -0.263990894667027 1.44399555781903
"273" 36 -1.00160286863915 -5.13060393538267
"274" 84 -1.61289429409332 4.35612239274384
"275" 65 -0.443978322067015 -0.176973555009105
"276" 46 -2.02090110600391 -1.00000045802914
"277" 188 4.4654810295906 2.727293664198
"278" 111 2.02112758705759 -2.146026805084
"279" 197 -1.17066605353629 0.267813787611615
"280" 89 -0.710662303708951 -2.46183738166009
"281" 102 0.752666049452487 -2.62561246034126
"282" 89 -1.19256182253983 0.0624436159028681
"283" 36 2.08923907096595 -0.336733207225586
"284" 29 2.70851187682334 0.415839838954038
"285" 153 2.52107057955821 -1.25632756344559
"286" 63 -0.304521514561781 1.75940988944079
"287" 81 1.70786748996989 0.463067481280681
"288" 177 2.26038041500541 1.29195627038624
"289" 55 2.21985800468432 3.8624291106811
"290" 32 -3.85396473972922 -1.20944168032287
"291" 8 0.483076479195734 2.95786526598229
"292" 70 1.02610741227873 1.22535107175134
"293" 12 0.0788444358413017 -5.2333988128996
"294" 41 -0.642191314587106 2.49693947186599
"295" 87 0.701273670529504 -0.253012182825334
"296" 6 0.72647676110557 -0.591030211056811
"297" 28 -0.233480011035473 -0.182672311835793
"298" 90 -0.614630147317445 1.40970871005017
"299" 81 0.480628274254071 0.739582552921097
"300" 177 -0.984188231070593 -2.85786642040447
"301" 109 1.35296851647674 -0.0579539505165734
"302" 191 1.07419260697739 -2.95652777533935
"303" 42 0.739813059678397 -0.457562232510878
"304" 167 2.27217679538734 1.34070950841926
"305" 38 4.61113388709541 -0.820094662287618
"306" 35 0.676065494005466 -0.0854092200749418
"307" 22 -0.615792218622734 -2.22472132880352
"308" 76 1.8565713658986 -0.964790693458959
"309" 92 1.83301402903124 0.331328616677694
"310" 174 2.11952848495104 1.41026301107896
"311" 67 1.96618592379745 2.8504243444226
"312" 12 1.11472515752976 0.103222639292335
"313" 200 3.28923695183653 2.07782399975279
"314" 145 5.35456443054237 4.40631927939185
"315" 2 -1.85862750429052 1.99487121294314
"316" 3 -1.33682516260747 2.21855134220784
"317" 195 -3.0453900061315 0.0579939310583242
"318" 189 -3.59769780252431 -4.26917869780804
"319" 151 -1.17991110057219 -3.30795894391968
"320" 118 -0.22449557029095 0.884516024156847
"321" 182 2.89641575681261 -0.406224700909446
"322" 199 2.03144290460265 5.38228807367381
"323" 7 0.500197771233845 -1.44260757710349
"324" 62 -1.58830043846607 3.00571572837831
"325" 35 0.61322819397553 2.74539171023813
"326" 151 -4.19186223809962 -4.99218144307831
"327" 96 1.42954018872117 0.200294216374259
"328" 120 3.08324413627417 2.81677833827215
"329" 94 -1.5204261262512 -2.47726148582453
"330" 76 -1.24719985849704 -3.23537274645702
"331" 195 2.30557336890476 0.137532301679652
"332" 164 -3.47308486736577 2.09179092206658
"333" 48 3.18746734256648 -0.0832016748028392
"334" 49 1.22007488131612 0.949380984639476
"335" 178 2.97633338446185 0.0396642098478428
"336" 172 -2.08871381813622 -2.00123800467851
"337" 58 1.87133111192314 1.80568628097062
"338" 54 1.31907386171467 -0.173115164184082
"339" 186 3.00617357069717 -1.48195602077478
"340" 170 -2.59358917081839 -3.03508742431728
"341" 67 1.17732997379804 1.12999410602183
"342" 116 -0.920502222706944 -0.726699276950754
"343" 168 -2.76310718902068 0.762926839134536
"344" 134 0.342998586552338 -0.306996483869664
"345" 98 3.53054035696455 -1.09380312470039
"346" 46 0.88822200028726 -0.241426861387482
"347" 28 -0.514939471191798 -0.206797073046646
"348" 90 -1.72471197808566 -0.123129639376789
"349" 58 -2.1215811838838 -2.97112645122503
"350" 200 0.998302203352285 -1.0042569517317
"351" 19 0.620209395560223 4.71561680579288
"352" 14 0.612558028585615 -2.88199094904652
"353" 200 -1.35776559699154 -1.42218316292446
"354" 172 0.0411272045858781 2.07398788930157
"355" 34 1.66325614587098 0.417138156696346
"356" 52 3.03242647347129 2.12189807269777
"357" 43 2.18528618637915 5.74970638367787
"358" 69 -0.463937349307671 0.491666550744696
"359" 37 -2.53197575307117 -4.29543994476004
"360" 8 -3.82566136109026 -1.04032216832835
"361" 132 0.303191914844024 2.00271530348255
"362" 56 -1.82495362327574 -1.65151649923305
"363" 54 1.81011388683637 0.57514821092055
"364" 79 0.197130841384898 0.886982558886264
"365" 117 0.608812312890125 1.5879407172207
"366" 191 0.0042045045286143 -3.35681508675183
"367" 26 -1.8195299980594 4.06568961587482
"368" 151 0.0451118450066018 -2.33517636044305
"369" 190 1.28610472975869 -0.681618744735313
"370" 124 -3.3737461065984 -0.595360066407533
"371" 161 0.488035487632197 0.111769032933811
"372" 199 5.43335494873271 5.61316351664812
"373" 34 -2.14853129289402 -2.53090772459999
"374" 115 0.510304977143212 -0.819255654933262
"375" 153 0.865089951511086 3.24114257975974
"376" 172 -1.63566564105929 5.34432221030522
"377" 105 -0.119651804654228 -3.36646754046079
"378" 55 -2.92898572911149 -1.07470023695017
"379" 44 -0.868819590576794 -2.38415023017291
"380" 128 -1.25086840776193 -0.73427364784387
"381" 155 -1.22539409492098 0.635650127037641
"382" 191 -1.56807767695437 -1.97195533787044
"383" 29 -0.0767127662106355 -1.16220800083549
"384" 64 2.33812717922596 2.19502973322584
"385" 79 0.0194924165488941 -2.05174576810554
"386" 12 1.07120939762043 -1.32100556884861
"387" 13 -2.35517482699048 4.70500289440459
"388" 170 -1.47552791029212 -1.49118997650874
"389" 195 2.26389915799055 0.303987194257499
"390" 122 2.17998082523633 1.02342352795658
"391" 161 -1.12532504067206 -0.636463902094318
"392" 69 -3.79561287636094 -2.75016211451694
"393" 127 -0.659366673405361 3.2185830605267
"394" 69 -0.911607065042111 0.232832719074845
"395" 65 0.0545375518318304 0.357718446747467
"396" 137 0.928557138310585 -0.264821012800749
"397" 134 -0.696051375262267 0.888885366083369
"398" 71 -3.64005919546579 -5.51983098260463
"399" 168 -1.15253657041707 -0.741599155115083
"400" 75 0.782423515040967 3.52926420784718
"401" 89 -2.54898019438836 -2.17063173683462
"402" 54 -0.953070036330894 -0.419548579518712
"403" 183 1.91924501761609 2.91561780003629
"404" 86 -0.935365564020856 -0.785628757771749
"405" 182 -3.15398204687219 1.50624116949583
"406" 133 -1.19510629762077 -3.07431665189583
"407" 126 0.373483715143666 2.30129129316721
"408" 27 -0.394058390876691 0.0548094393756008
"409" 189 0.00665129799449777 -1.27476237486784
"410" 56 1.6883626821574 3.05958758189129
"411" 15 -3.52118427321245 -2.13082297435307
"412" 176 2.81234335233372 4.46393103316494
"413" 136 3.70580485787234 4.25816409000242
"414" 176 -0.0794024622940045 3.31467877771735
"415" 50 -0.0837483989354992 1.96799753565815
"416" 78 -0.177629262079051 0.181686813009758
"417" 111 0.415792001358354 -1.74198602563331
"418" 172 2.02800752299682 1.54269138360838
"419" 79 0.289445525763559 0.854088245061761
"420" 56 1.72260925280388 1.4623976005833
"421" 60 -0.7069342461484 1.01422435449509
"422" 183 1.9956478905682 -0.970083299709092
"423" 31 -0.00142474906624568 -0.245515510179737
"424" 71 -0.70273697219811 -2.01395054103138
"425" 96 0.0358007144599689 2.66314765145855
"426" 83 0.144051856618475 -3.53697614326829
"427" 116 -1.12975834186653 0.578430047965379
"428" 126 -2.12618213770849 -1.34813806723454
"429" 53 5.4367661996378 4.0706644279997
"430" 60 -3.47687878153186 -4.55557292495767
"431" 166 2.87917376458603 3.14390359311055
"432" 70 0.953461625642058 1.30201127645134
"433" 61 0.671101976091332 -1.06582074875604
"434" 145 -5.10062600647336 -6.27824488486306
"435" 87 0.192909579820057 -2.20758679258531
"436" 52 0.922790597815089 0.179757927275437
"437" 120 1.45516934079243 -1.43305455388504
"438" 57 -2.26869526073719 -3.41271479402885
"439" 178 0.574787740760712 -2.49325018461673
"440" 173 0.698487619916998 0.141543014653604
"441" 137 0.908782683994544 -3.29588319868867
"442" 108 0.397667830380335 3.8719461661588
"443" 86 1.00680212775191 2.44107157695533
"444" 46 -2.23953026991245 2.29243824508659
"445" 125 0.668646867161312 1.37548603489687
"446" 35 -0.0420516604212054 -0.0662823577216987
"447" 104 1.92315058375895 2.47932887853934
"448" 191 0.567279058183825 -0.0400553728899707
"449" 149 -1.40690378569752 -1.85793518496432
"450" 176 1.30912872757659 1.79862886973136
"451" 90 -0.490243868143053 1.35605431318942
"452" 153 -0.465380042001689 -1.68859098987131
"453" 184 -1.71567861640615 -0.524764463951569
"454" 160 -1.26077877632509 -0.530115600688653
"455" 196 -1.49071593458661 -3.66238414595856
"456" 169 1.36476929282961 4.91108278755957
"457" 45 -1.35730735202947 -0.178807498858628
"458" 39 1.78147145568437 2.89173139721446
"459" 151 -2.79521031628644 -1.15791452512604
"460" 39 2.93736448659527 -1.85350047394738
"461" 60 -0.593680277285252 0.0362779975722395
"462" 166 3.28072268976258 4.57395449223278
"463" 185 3.24099691224196 -0.251014304153237
"464" 12 0.52040850793749 -2.94527091379309
"465" 136 0.604872885592124 0.226579654909012
"466" 62 0.145943120810442 5.64789351996383
"467" 67 -0.889841626299677 5.17437748994872
"468" 143 2.69948132800887 1.68177779137131
"469" 125 1.12373232599986 3.61025582621439
"470" 110 -4.21745468648231 -3.58879325066889
"471" 74 -0.641623990951379 2.40114070202039
"472" 102 -1.3732084637 -3.85480847036612
"473" 76 1.16854590304899 3.19571252822793
"474" 200 -0.658801452560637 -0.723430215231886
"475" 147 -4.16536298191355 -2.01816808288055
"476" 47 1.0546543843457 -0.90003420435205
"477" 153 -2.60505757240417 -6.40499153290627
"478" 101 -1.14071988571163 -0.378539123290726
"479" 109 -0.496796369345558 1.60373064364829
"480" 93 2.53118536757073 -2.10332793559052
"481" 53 1.36609153502406 -0.108018443676801
"482" 102 0.192183344570236 0.0903131254120417
"483" 86 -2.55209707285096 -2.32135319659693
"484" 139 0.421853770833682 -2.39186300424204
"485" 133 0.486798241227545 -1.57508904206018
"486" 67 -1.50927574736364 -0.838113690697586
"487" 34 2.13443046797017 -0.271545073386483
"488" 44 -1.94897227125465 -0.852279589611408
"489" 169 0.0472300919662599 1.98922261620287
"490" 121 0.508886240389001 1.56964163430342
"491" 57 1.29798562010255 -0.569747713256282
"492" 156 1.87546261237299 1.25458531732687
"493" 128 -3.84263369564771 -3.52097377026073
"494" 31 -0.396801180285348 -4.40873737108351
"495" 174 1.06787594523173 -0.30579806212674
"496" 28 -1.09422221251789 -0.0748617633419897
"497" 89 3.14383705493123 3.24086490115573
"498" 20 -3.17705942893298 -0.142624042514426
"499" 183 -0.66648638070133 -2.67628684692363
"500" 145 0.364302802419717 -1.48695692865084
"501" 101 3.66759658130094 -2.32591241365614
"502" 113 -5.09198082408339 -4.94804808140768
"503" 187 1.94405757343212 -0.537951025023987
"504" 187 1.43347833096574 -2.53021590499774
"505" 26 1.37902111115721 3.99395941166085
"506" 44 -2.14952272009093 -1.15166607721095
"507" 199 -0.67144146013573 -1.57758171234852
"508" 13 -3.67416867665582 -2.27939774619107
"509" 40 1.17011489972491 1.15238936031137
"510" 38 2.37991915201592 0.955134381522515
"511" 86 -1.36771337539986 -4.04080031933923
"512" 107 -0.525212591502897 1.12383515733122
"513" 99 3.42224911543678 3.94374164785723
"514" 92 -0.212113056338891 2.73132383871849
"515" 95 1.43338747372674 1.83574992540896
"516" 147 -1.66765806262392 -4.33056934048926
"517" 55 -1.46023111919428 -0.88569912823569
"518" 55 -1.01121606710548 -0.929344704930288
"519" 17 3.01756075518584 -0.521130750707245
"520" 102 0.441816661382052 -0.217010381547489
"521" 179 -0.745974391123686 1.51378983418991
"522" 130 -1.6865991949516 -2.85549633707222
"523" 54 0.285000852108756 -3.0981387149169
"524" 60 -0.557214013919484 -0.306068025357167
"525" 166 2.26920815828088 5.91533950352277
"526" 164 -2.38381924419241 0.499077090064718
"527" 181 -0.20627412691649 -1.72105619360077
"528" 75 2.75732565909852 4.16888007815985
"529" 57 6.06393735496807 0.234733916601273
"530" 109 0.0660528912048355 5.05526170179109
"531" 35 -0.300093288739462 -1.58499652857352
"532" 87 -0.447488217465962 -2.15133778351588
"533" 18 -2.19712950400409 -6.38098856174365
"534" 31 -2.58997751304946 -1.85407496169786
"535" 78 0.992234271514923 0.953698758447919
"536" 195 0.472699048564733 -0.806693882325073
"537" 115 -1.49242819870735 -0.811464125999825
"538" 84 -1.47900089878719 1.40390107646668
"539" 54 -0.696043744011807 0.256915134110429
"540" 111 -3.17941157897814 -2.5525570594655
"541" 91 0.0351281007947653 -1.24451924942621
"542" 90 -2.61536791522683 1.22124230676647
"543" 82 -3.31379402073428 -1.94851172292176
"544" 86 -2.42668635732661 -4.15965327167526
"545" 173 -1.2815617648737 0.92713719625794
"546" 126 -0.837400216192687 -4.17524080994288
"547" 117 -1.85559821356465 0.250447075897834
"548" 51 2.27327339178246 -2.53595150427027
"549" 24 -2.2838518056338 1.17267067981701
"550" 171 0.965042642483943 -1.68844473821622
"551" 45 2.56872489672298 -1.71100804510481
"552" 135 0.674835626690802 3.74593160254371
"553" 113 -2.87579209570574 -6.21704506163475
"554" 49 1.46730024983989 -2.11835883296947
"555" 10 -2.16090396509918 -2.85703671178204
"556" 113 -3.22977002459101 -5.80968921224052
"557" 145 -2.66499401776229 -4.08059425980484
"558" 6 -1.55968356977114 -3.67494564002538
"559" 149 1.64788973669147 1.42252235150946
"560" 39 3.47865602947501 2.6502844072525
"561" 126 3.16113362931991 4.5453624068427
"562" 160 1.24660627792951 1.72631231190177
"563" 84 -0.444165488577166 2.06211655878689
"564" 125 -1.45574555113491 2.58385193743364
"565" 166 1.53153605782384 -0.880332681584951
"566" 163 -1.24740154067326 3.64276992690391
"567" 196 -0.318726538605297 -0.857436873759265
"568" 39 0.696648454000083 0.196685431352899
"569" 113 -1.75578911707246 -2.39848047150658
"570" 121 1.75900461418426 -0.250666913734369
"571" 144 -0.412353906375932 6.08223626301449
"572" 167 -0.746768091704783 2.4116074398172
"573" 105 -1.9327199040673 -5.27607436170993
"574" 147 2.73808364299346 4.42212565174411
"575" 34 -1.07683604157289 -0.536422238976002
"576" 138 -3.71851134800174 -2.45127073288285
"577" 87 -1.79227749784417 -4.2203460387577
"578" 28 -1.2240219696955 0.438940352052522
"579" 19 0.740251772975814 1.66210423031651
"580" 101 -3.07320617586096 1.45051694275891
"581" 152 0.383240468278814 -2.76151547972723
"582" 122 1.60268602849728 0.0885957807737903
"583" 7 0.680881191458609 1.17009028273055
"584" 10 -2.85363683688043 -4.64406813819229
"585" 105 0.378874667754245 -1.90393571402196
"586" 115 0.204997731256915 -2.71321009318077
"587" 57 -0.0656636291850783 1.72836702181514
"588" 33 0.32732255723402 2.15017746329816
"589" 134 1.91296073457864 2.73633963051937
"590" 62 -1.93989600363128 0.578557780515924
"591" 68 -1.45184190853686 0.164258910736476
"592" 178 1.1929105168151 -0.976878991289349
"593" 92 -2.81058556250344 -3.00235894493292
"594" 160 0.105958621039196 0.447706298463908
"595" 130 -1.97088646917145 -4.14164134441475
"596" 15 -0.632291402207737 -2.00894693082825
"597" 129 2.66829949611812 3.00224172696083
"598" 180 1.31959914378773 -2.27977753599256
"599" 144 -0.610710872815169 4.0381273396724
"600" 77 2.31773155842424 4.03312045978358
"601" 73 -1.61639987145371 -0.740836465203751
"602" 80 -1.60828494366599 1.0643334096646
"603" 122 2.90735467369935 -2.12859393492549
"604" 137 0.393464612158338 0.15491297763871
"605" 150 -2.03950770197559 0.28113050113899
