"Tokyo" "Seoul" "Shanghai" "Beijing" "Guangzhou" "Hong Kong" "Taipei" "Osaka" "Singapore" "Bangkok" "Kuala Lumpur" "Jakarta" "Manila" "Hanoi" "Ho Chi Minh City" "Delhi" "Mumbai" "Kolkata" "Chennai" "Bangalore" "Hyderabad" "Ahmedabad" "Pune" "Jaipur" "Lucknow" "Istanbul" "Moscow" "Saint Petersburg" "London" "Paris" "Madrid" "Barcelona" "Berlin" "Frankfurt" "Munich" "Hamburg" "Rome" "Milan" "Naples" "Turin" "Lisbon" "Porto" "Athens" "Budapest" "Prague" "Warsaw" "Vienna" "Stockholm" "Copenhagen" "Amsterdam" "Rotterdam" "Brussels" "Zurich" "Geneva" "Dubai" "Abu Dhabi" "Riyadh" "Jeddah" "Doha" "Kuwait City" "Cairo" "Johannesburg" "Cape Town" "Pretoria" "Casablanca" "Algiers" "Tunis" "Mexico City" "Monterrey" "Guadalajara" "Buenos Aires" "Santiago" "Lima" "Bogotá" "Medellín" "Caracas" "São Paulo" "Rio de Janeiro" "Belo Horizonte" "Brasília" "Salvador" "Recife" "Fortaleza" "Porto Alegre" "Sydney" "Melbourne" "Brisbane" "Perth" "Vancouver" "Toronto"
"Kuala Lumpur" 1.97940057696091 0.143138440897944 0.751053628061071 1.61598526290156 0.642502284820968 0.956503351261421 1.51556515790093 0.220366609681751 1.16256581948099 1.51640429767012 0 0.901639433260801 1.66705576786661 0.360216410595056 0.903670162091977 1.81915286389704 0.194311223000668 0.787516602998285 1.28323180069213 0.319350380543538 1.00435050593336 1.61784505834935 0.0390780148167342 1.05401030371699 1.16278260487646 0.128819428754372 0.933880954161185 1.64770697862584 0.145441153487144 0.882342295390702 1.64174385858782 0.0140756969093413 1.20554316033137 1.94602067491963 0.00685727301387839 0.692181488213097 1.38768590954652 0.0191801442861815 0.827994391909302 1.3733789904665 0.248560952298801 0.904738621497464 1.39358372231492 0.162116535810301 1.18279415330825 1.2179872979016 0.570402383396877 0.569264011467368 1.16646548368926 0.0182361278050922 0.976618555475307 1.76478485532185 0.029379809318206 0.589119046920456 1.57644525457809 0.0289733251630741 0.861297226138864 1.70023265667008 0.307696305477181 0.922237103671745 1.0970356972171 0.217879088489337 1.03923487794895 1.15671913313869 0.260754941403166 0.777632668249735 1.69289697433275 0.136899153933873 0.835662166267185 1.72373398240361 0.124249993966096 0.835749823055601 1.55917992724703 0.0780326090054024 1.00075486574594 1.86754505726623 0.0132573396701373 0.83403915072474 1.60440432858321 0.147393762388157 1.31324816391438 1.25215034787602 0.618321711902243 0.969022018236252 1.65916834196017 0.134039536325174 0.674594099707666 1.57874237684319 0.18117518385928 0.885684034692763
"Jakarta" 1.07776114370011 1.27108614366381 0.297102747341513 0.971931967413909 1.01810335623191 0.0548639180006197 1.31734659917935 0.681272823579051 0.260926386220189 0.614764864409323 0.901639433260801 0 0.765416334605809 1.12602252372948 0.275368898523912 1.17808950130962 0.707328210260133 0.155561781716128 0.934388838066465 0.582289052717264 0.387959715828377 1.3329182025911 1.13860664117817 0.152370870456192 0.261143171615658 0.77282000450643 0.0322415209003832 1.26602440570564 1.04708058674795 0.0295859187817686 1.43617022698343 1.40830551987337 0.388556730064832 1.71087819993587 1.79015374372342 0.671797928972228 1.64591829792548 1.52252357436364 0.596067423703994 1.286199719128 1.72105492492589 0.628098430513907 1.70969799148311 1.38657840510831 0.556952052884189 1.65195147090505 1.42462020412476 0.696380408282769 1.7256443729924 1.48256160551268 0.825546925172294 1.64992316920038 1.44540639039201 0.546983002784208 1.74427012028381 1.35042410823032 0.655045226238761 1.79197280692955 1.47874596912494 0.538027225930976 1.77309768471551 1.55421825602256 0.633638993493377 1.69692218220344 1.67814694668262 0.660950527997429 1.87358108981251 1.1271255510386 0.794663091366236 1.88612984031963 1.60418785843841 0.549008165476152 1.69698283695499 1.551863859587 0.297976052245144 2.0650987702826 1.381745338277 0.61561803324561 1.41321272025461 1.36556311507288 0.499133508425648 1.8344126290197 1.66563360430865 0.693222218452611 1.60407341560012 1.65013386580595 0.695703219098614 1.66939186334721 1.36427441269515 0.490119528109511
"Manila" 0.312344809094304 1.52391732696867 0.916002139805539 0.0510705049650476 1.02455348304564 0.710552416605189 0.151490609965684 1.44668915818486 0.504489948385619 0.150651470196486 1.66705576786661 0.765416334605809 0 1.30683935727155 0.763385605774633 0.152097096030429 1.47274454486594 0.879539164868325 0.383823967174476 1.34770538732307 0.662705261933252 0.049210709517258 1.70613378268334 0.613045464149617 0.50427316299015 1.53823633911224 0.733174813705425 0.0193487892407685 1.81249692135375 0.784713472475908 0.0253119092787929 1.68113146477595 0.461512607535239 0.278964907053017 1.67391304088049 0.974874279653513 0.279369858320094 1.64787562358043 0.839061375957308 0.293676777400106 1.41849481556781 0.762317146369146 0.273472045551694 1.82917230367691 0.484261614558356 0.449068469965009 1.09665338446973 1.09779175639924 0.500590284177348 1.64881964006152 0.690437212391304 0.0977290874552399 1.69643557718482 1.07793672094615 0.0906105132885184 1.63808244270354 0.805758541727746 0.0331768888034658 1.35935946238943 0.744818664194865 0.57002007064951 1.44917667937727 0.627820889917658 0.510336634727916 1.92781070926978 0.889423099616875 0.0258412064661402 1.53015661393274 0.831393601599424 0.0566782145369978 1.54280577390051 0.831305944811009 0.10787584061958 1.74508837687201 0.666300902120673 0.200489289399621 1.68031310753675 0.83301661714187 0.0626514392833982 1.51966200547845 0.353807603952229 0.414905419990588 1.04873405596437 0.698033749630358 0.00788742590644441 1.53301623154144 0.992461668158944 0.0883133910234153 1.48588058400733 0.781371733173847
"Hanoi" 1.61918416636586 0.179704355547569 0.828997570304565 0.916910441720148 0.20771304198119 0.596286940666365 0.837600623633833 0.139849800913305 0.802349408885935 1.15618788707507 0.360216410595056 1.12602252372948 1.30683935727155 0 0.872733069982487 1.0343895328564 0.165905187594388 0.973997578240881 0.673047493936138 0.0408660300515183 0.81665307687204 0.906144617753819 0.312892613182493 0.693793893121937 0.802566194281404 0.231396981840684 0.573664543566129 0.915023183243452 0.5056575640822 1.09670265085679 0.948003022819414 0.326785819084193 0.947540353053949 1.22146597128284 0.664745664881619 0.466961213794229 0.911652663251063 0.408590838069159 0.570767616970993 0.739479458447361 0.60418202394778 0.577824659070706 0.955061496272891 0.384222080104706 0.792775975518314 0.837694554748959 0.376839209098226 0.429648566599306 0.869498248786792 0.37422158861683 0.495224482872176 1.10046745921422 0.357495001991703 0.581563673394175 1.05948683644498 0.274038964046765 0.537750532284127 1.14439584711667 0.360827039752136 0.655355521770893 0.879658312761332 0.430102406080313 0.646423628997661 0.843832953285131 0.596765315479759 0.500199523787533 1.19150095462682 0.172730469453382 0.428478459192904 1.21258568134396 0.478180544579108 0.612471953332616 1.02333001661978 0.452494810125868 0.892751723306994 1.38853018370465 0.309815787071336 0.55717243865689 0.918536370777616 0.248830231024953 0.938686170864061 0.986571616348262 0.621979675623305 0.565928064367864 1.02415562483619 0.524355814928536 0.441987476287078 1.01702880116454 0.242343111983431 0.67953249158869
"Ho Chi Minh City" 1.07573041486894 1.02877272719451 0.107934736527511 0.749480967324793 0.749229177319058 0.052833189169444 1.06066237406928 0.683303552410226 0.258895657389014 0.612734135578147 0.903670162091977 0.275368898523912 0.763385605774633 0.872733069982487 0 0.959321852171498 0.709358939091309 0.164363356036831 0.674879583202956 0.584319781548439 0.127468941839955 1.08259637657849 0.930180988635508 0.150340141625016 0.259112442784483 0.774850733337606 0.0302107920692075 1.02142544736431 1.04911131557912 0.249569817579858 1.18336347004254 1.17143338118723 0.218865909258241 1.46658646653092 1.53691187962634 0.408276739318989 1.37746614716727 1.27704920566037 0.322888104434212 1.02228521783068 1.45811692382138 0.352730262032006 1.44083614905629 1.16579796146263 0.314529998614391 1.37939443015181 1.15418292760815 0.447697318020353 1.45202833502496 1.23900439253741 0.5508977671602 1.3971812497837 1.20758018194128 0.316373173374721 1.48086328861839 1.11342279506283 0.380240956046031 1.53256657349438 1.21773130026404 0.262793050819649 1.49859173828982 1.29588815684626 0.363622254717972 1.42323668161678 1.44520046667999 0.390060905564882 1.61238102130228 0.896189123757098 0.520155014058963 1.62587230135959 1.34938423112522 0.275875144652104 1.433675983546 1.31198954768935 0.0701129405775377 1.80698377688997 1.14651460080001 0.341957510186795 1.15886811523367 1.11794235024058 0.317505818687791 1.56178837151456 1.39286863342111 0.418775121236916 1.34708580908542 1.39359923296485 0.432999605968212 1.4073239980924 1.11424354769445 0.215000994544609
"Delhi" 0.160247713063875 1.19711555016947 1.0338436625385 0.209864610588826 0.832215044644939 0.862649512635618 0.337487449124382 1.59878625421529 0.656587044416048 0.302748566226915 1.81915286389704 1.17808950130962 0.152097096030429 1.0343895328564 0.959321852171498 0 1.62484164089637 1.1203765330187 0.389211679153994 1.4998024833535 0.833460658626867 0.287346632387237 1.31530314393497 0.765142560180046 0.656370259020579 1.69033343514267 0.885271909735854 0.206786203906983 1.96459401738418 1.16397889363588 0.375640549142124 1.32355491695212 0.789535068665381 0.567077710747333 1.4628413654615 0.86178348755203 0.696644813042557 1.33578581704078 0.801845825511793 0.407867258818413 1.29940501806402 0.737755984806218 0.753300998303501 1.41267337106059 0.645700070474698 0.779494834183923 0.978608393473185 0.942646841975538 0.865433353127284 1.32367218761184 0.616745463793167 0.55087697041498 1.34186632777801 0.994874912383637 0.715278493238774 1.28445624678253 0.752952121674524 0.722234494891643 1.15370785913905 0.775059974080144 0.935916472478486 1.23524441768082 0.657074393429604 0.845556674143585 1.54697963375082 0.80630364604296 0.809674713181476 1.18954612537619 0.72093638416117 0.81376573693318 1.30790916774169 0.820925663195293 0.674237910485552 1.40140618343153 0.903413074057523 0.966138334351564 1.31731300014617 0.788557236836146 0.372014321907518 1.21339681126454 0.679625986717413 0.925582952441819 1.08173629810647 0.668199035524812 0.54061173022775 1.32302068369417 0.865392409677503 0.638939192841693 1.19211681427578 0.824067691587726
"Mumbai" 1.78508935396025 0.051172782102724 0.556742405060403 1.42167403990089 0.4481910618203 0.762192128260753 1.32125393490026 0.0260553866810826 0.968254596480323 1.32209307466946 0.194311223000668 0.707328210260133 1.47274454486594 0.165905187594388 0.709358939091309 1.62484164089637 0 0.593205379997617 1.08892057769147 0.12503915754287 0.81003928293269 1.42353383534868 0.233389237817402 0.859699080716325 0.968471381875792 0.0654917942462966 0.739569731160516 1.45339575562517 0.339752376487812 0.688031072390034 1.44743263558715 0.208386919910009 1.0112319373307 1.75170945191896 0.201168496014547 0.497870265212429 1.19337468654585 0.175131078714487 0.633683168908634 1.17906776746584 0.0542497292981333 0.710427398496796 1.19927249931425 0.356427758810969 0.988482930307586 1.02367607490093 0.376091160396209 0.3749527884667 0.972154260688594 0.176075095195576 0.782307332474638 1.57047363232118 0.223691032318874 0.394807823919788 1.38213403157742 0.165337897837594 0.666986003138195 1.50592143366941 0.113385082476513 0.727925880671077 0.902724474216432 0.023567865488669 0.844923654948284 0.962407910138026 0.455066164403834 0.583321445249067 1.49858575133208 0.057412069066795 0.641350943266517 1.52942275940294 0.0700612290345725 0.641438600054933 1.36486870424636 0.272343832006071 0.806443642745269 1.67323383426556 0.207568562670805 0.639727927724072 1.41009310558254 0.046917460612511 1.11893694091371 1.05783912487535 0.424010488901575 0.774710795235584 1.4648571189595 0.0602716866754939 0.480282876706998 1.38443115384253 0.0131360391413881 0.691372811692094
"Kolkata" 1.19188397396263 1.1165909400376 0.146656208643276 0.910772642663376 0.874516370393533 0.168986748263136 1.22427022647721 0.567149993316534 0.375049216482706 0.728887694671839 0.787516602998285 0.155561781716128 0.879539164868325 0.973997578240881 0.164363356036831 1.1203765330187 0.593205379997617 0 0.838380613742895 0.468166222454747 0.291659810954849 1.24685692004029 0.983599931016536 0.266493700718708 0.375266001878175 0.658697174243914 0.146364351162899 1.18576626936916 0.932957756485429 0.12605545754736 1.34740768132681 1.25314354561447 0.351782849522504 1.63094901536137 1.63729192286774 0.52660640369664 1.53641502614802 1.36827237222919 0.461682197657602 1.18403412504599 1.57184757560814 0.501990948534892 1.5994252494466 1.23108531011642 0.477595867731903 1.53424012825562 1.28146963594507 0.544841530230739 1.60498592632568 1.32805866148692 0.703669964529659 1.56116011146909 1.29030234918199 0.393236984865181 1.64238553683853 1.19530304352327 0.52403302304721 1.69533012996362 1.32889967352935 0.41589286051417 1.64929823441856 1.40316399238064 0.524269699785038 1.57608696403613 1.52268156922217 0.5221607792372 1.77459719665812 0.971746437337268 0.661175308669709 1.78836183037215 1.45190835585891 0.41543581276244 1.59526974054681 1.39689226341229 0.217407138340559 1.96994515811618 1.22647964692818 0.481889404868063 1.32275408844605 1.21182070118126 0.46092475968811 1.71633681412612 1.52524712065742 0.573143424598204 1.51047323925135 1.49834828739323 0.54976089248794 1.56938100773903 1.21102901347236 0.363681423296447
"Chennai" 0.69616877626878 0.846386794479552 0.722884223283497 0.243897807844992 0.465504064035386 0.326728449430713 0.385898953532432 1.06286519101038 0.120665981211143 0.23317249697799 1.28323180069213 0.934388838066465 0.383823967174476 0.673047493936138 0.674879583202956 0.389211679153994 1.08892057769147 0.838380613742895 0 0.963881420148596 0.550045154583316 0.41289763741539 0.935479893862598 0.22922149697514 0.120449195815674 1.15441237193776 0.349350846530949 0.363464654483027 1.42867295417928 0.913429474037792 0.510270950267145 0.984006471282761 0.573494069588737 0.800290404576902 1.19785782149392 0.481602751623914 0.718858470244803 1.0213450686693 0.440564531657091 0.353406551474135 1.05735154176388 0.377682179910068 0.783251277985549 1.05714050385539 0.380998242859411 0.743587312478861 0.717516018801453 0.558591544418971 0.825014312984712 1.00128406351702 0.22805662661242 0.723448679005047 1.00761787314182 0.629531735329937 0.810134170041788 0.938400065868262 0.383001483277566 0.85832942212493 0.865821656479282 0.438668680343689 0.882995658435127 0.952270062519007 0.319118054552412 0.797759200478236 1.23090844431673 0.430305379322089 0.939291300349554 0.816052933392407 0.332293193583726 0.95212459734474 1.02311196087302 0.470014648764716 0.762840802770444 1.08196267861447 0.637086454864901 1.13237060083731 0.973115580267126 0.423967055937376 0.484857216547566 0.881186201234468 0.489550328387839 0.923272098966623 0.892789757130141 0.300952425437355 0.672207221562894 1.04921868279035 0.482280067244311 0.735007523499233 0.863081340574075 0.492662871757579
"Bangalore" 1.66005019641738 0.176211939645594 0.431703247517533 1.29663488235802 0.32315190427743 0.637152970717883 1.19621477735739 0.0989837708617869 0.843215438937453 1.19705391712659 0.319350380543538 0.582289052717264 1.34770538732307 0.0408660300515183 0.584319781548439 1.4998024833535 0.12503915754287 0.468166222454747 0.963881420148596 0 0.68500012538982 1.29849467780581 0.358428395360272 0.734659923173455 0.843432224332922 0.190530951789166 0.614530573617647 1.3283565980823 0.464791534030682 0.562991914847164 1.32239347804428 0.333426077452879 0.886192779787833 1.62667029437609 0.326207653557416 0.372831107669559 1.06833552900298 0.300170236257356 0.508644011365765 1.05402860992297 0.0707894282447363 0.585388240953926 1.07423334177138 0.481466916353838 0.863443772764717 0.898636917358063 0.251052002853339 0.24991363092383 0.847115103145724 0.301114252738446 0.657268174931769 1.44543447477831 0.348730189861744 0.269768666376918 1.25709487403455 0.290377055380464 0.541946845595326 1.38088227612654 0.0116540750663565 0.602886723128207 0.777685316673562 0.101471292054201 0.719884497405414 0.837368752595157 0.580105321946704 0.458282287706198 1.37354659378921 0.182451226609665 0.516311785723648 1.40438360186007 0.195100386577442 0.516399442512063 1.23982954670349 0.39738298954894 0.681404485202399 1.54819467672269 0.332607720213675 0.514688770181202 1.28505394803967 0.171956618155381 0.993897783370843 0.932799967332485 0.298971331358705 0.649671637692715 1.33981796141663 0.185310844218364 0.355243719164128 1.25939199629966 0.138175196684258 0.566333654149225
"Hyderabad" 0.975050071027556 0.982713985210261 0.20697961871186 0.623608124091652 0.671069931530609 0.0478471546719369 0.935338564811643 0.783983896251607 0.158215313547633 0.512053791736766 1.00435050593336 0.387959715828377 0.662705261933252 0.81665307687204 0.127468941839955 0.833460658626867 0.81003928293269 0.291659810954849 0.550045154583316 0.68500012538982 0 0.955957764392168 0.916085896418427 0.0496597977836353 0.158432098943102 0.875531077178986 0.0704695517721734 0.894149445593185 1.1497916594205 0.365186550696774 1.05720963233038 1.12901023970263 0.153399137000698 1.33942160066981 1.47475380318666 0.351983376273998 1.25808190736678 1.22502979990893 0.246549479964592 0.899760249935445 1.38417265274066 0.256840640326375 1.32180721911433 1.13777941027345 0.187847286185546 1.26468982751812 1.06911400448289 0.412258376828009 1.33926783795814 1.18929635170599 0.443175763421174 1.27111629925867 1.16385247091754 0.316907383424919 1.35827374962224 1.07155793829148 0.291440353183594 1.40833167008827 1.14783144859758 0.167138584239342 1.38815329420215 1.22901865288037 0.246262206533512 1.31064403908986 1.40389453541632 0.317459363512826 1.48884622121733 0.863540176453337 0.429103359357938 1.50197534626602 1.2865023730363 0.204315326778845 1.31102206974666 1.26529473974071 0.0915196743824226 1.68240714246607 1.10593747418376 0.261978895781723 1.03302286718824 1.06516426461246 0.219781210856058 1.44713816722101 1.30138965001858 0.311485217573672 1.22201174175092 1.32836248401487 0.376672017049589 1.28408577087484 1.05883153361461 0.137468575454862
"Ahmedabad" 0.361555518611562 1.04588335803195 1.13526532554577 0.402598865145912 0.727483076135947 0.661341707087931 0.0731250677260712 1.3974784486676 0.455279238868361 0.101440760679228 1.61784505834935 1.3329182025911 0.049210709517258 0.906144617753819 1.08259637657849 0.287346632387237 1.42353383534868 1.24685692004029 0.41289763741539 1.29849467780581 0.955957764392168 0 1.21165025469296 0.563834754632359 0.455062453472892 1.48902562959498 0.683964104188168 0.0847611009682032 1.7632862118365 1.3140140698492 0.105821634974893 1.15407736882885 0.954834764754629 0.387494258568789 1.22948535490812 0.873016078207695 0.410328435951726 1.14111527006045 0.848808120345424 0.173109839454738 1.0573920844523 0.787480253920827 0.468620036154631 1.26046604916089 0.776258629740774 0.492926628787734 0.760424753338756 0.939786336303896 0.578506733122292 1.1365843625929 0.610708152424419 0.317410410182432 1.16600650833874 1.03240045818519 0.445735797978175 1.12395096479003 0.787965070140351 0.471325711880423 0.944684750385024 0.851553792256527 0.649286136710806 1.0195864918443 0.731878808849907 0.559240306167729 1.34815511596737 0.828790456928765 0.557657667396483 1.07524333403204 0.706551117579634 0.566324253360041 1.09112175124318 0.881103078586679 0.401233025851395 1.20923334606116 1.03937526313621 0.73737244048948 1.15342618899964 0.831016151604275 0.0905012008394244 1.04004639611945 0.855042260115044 0.639263937720551 0.822441964077056 0.709631753554049 0.280557825912906 1.09849536888802 0.868353565733979 0.367340684693327 1.01640274524123 0.905559506934909
"Pune" 2.01847859177765 0.26214384555272 0.854641074940833 1.17405380652953 0.488123032238394 0.995581366078155 1.1448347314463 0.259444624498485 1.20164383429773 1.55548231248686 0.0390780148167342 1.13860664117817 1.70613378268334 0.312892613182493 0.930180988635508 1.31530314393497 0.233389237817402 0.983599931016536 0.935479893862598 0.358428395360272 0.916085896418427 1.21165025469296 0 1.09308831853373 1.20186061969319 0.167897443571106 0.972958968977919 1.21410481238968 0.10636313867041 1.10933749787601 1.25834172900906 0.327006656334918 1.06535667693711 1.53418031936657 0.747171167819942 0.582784572096699 1.2197517284508 0.466508358212377 0.696426139901273 1.04819053657287 0.761512691327344 0.730075877804841 1.26036609072184 0.255967248479792 0.953712286336723 1.1392827076798 0.645932582544693 0.507120486162317 1.1631497978059 0.422394483831257 0.725169057078487 1.41336005938371 0.362749843589101 0.613897527018464 1.3685513623642 0.281248797208434 0.691418840449023 1.45453642678683 0.551292294329467 0.781833429193691 1.16492842997847 0.582091822608986 0.818636236159969 1.13906195935697 0.5613141045889 0.637072784061363 1.49878456772776 0.140316297338308 0.632213835984038 1.52020948045654 0.594302377018578 0.724459243558866 1.33356977854001 0.465390917069364 0.971178780774885 1.6934574355526 0.297409706685694 0.690995340832818 1.22866319017861 0.35816703204357 1.08781522222281 1.27748713079438 0.864974504651248 0.749796272681805 1.33702900352432 0.645923455514457 0.561922043395655 1.32835276053951 0.37533039383235 0.784881733105981
"Jaipur" 0.925390273243921 0.910871862819049 0.302956675655923 0.561974959184569 0.411508018896025 0.0975069524555722 0.461554854183933 0.833643694035242 0.108555515763998 0.462393993953131 1.05401030371699 0.152370870456192 0.613045464149617 0.693793893121937 0.150340141625016 0.765142560180046 0.859699080716325 0.266493700718708 0.22922149697514 0.734659923173455 0.0496597977836353 0.563834754632359 1.09308831853373 0 0.108772301159466 0.925190874962622 0.120129349555809 0.593696674908848 1.19945145720414 0.171668008326291 0.587733554870824 1.06808600062633 0.151532856614378 0.892010371202634 1.06086757673087 0.361828815503896 0.333675605829523 1.03483015943081 0.226015911807691 0.319368686749511 0.805449351418192 0.149271682219529 0.339573418597923 1.21612683952729 0.128783849591261 0.163976994184608 0.483607920320116 0.484746292249625 0.112455179972269 1.0357741759119 0.0773917482416867 0.710774551604857 1.0833901130352 0.464891256796537 0.522434950861098 1.02503697855392 0.19271307757813 0.646222352953083 0.746313998239812 0.131773200045249 0.0430253935001067 0.836131215227656 0.0147754257680411 0.102708829421701 1.31476524512016 0.276377635467258 0.638886670615757 0.91711114978312 0.218348137449808 0.669723678686615 0.929760309750898 0.218260480661392 0.505169623530037 1.1320429127224 0.053255437971056 0.813534753549238 1.06726764338713 0.219971152992253 0.550394024866219 0.906616541328836 0.259237860197388 0.198140044159029 0.43568859181475 0.084988285480741 0.605158038243172 0.919970767391819 0.379416204009327 0.524732073126202 0.872835119857713 0.168326269024231
"Lucknow" 0.816617972084454 1.01964416397852 0.411728976815389 0.453202658025103 0.520280320055492 0.206279253615039 0.352782553024466 0.942415995194709 0.000216785395468804 0.353621692793664 1.16278260487646 0.261143171615658 0.50427316299015 0.802566194281404 0.259112442784483 0.656370259020579 0.968471381875792 0.375266001878175 0.120449195815674 0.843432224332922 0.158432098943102 0.455062453472892 1.20186061969319 0.108772301159466 0 1.03396317612209 0.228901650715275 0.484924373749382 1.3082237583636 0.280440309485758 0.478961253711357 1.1768583017858 0.0427605554549114 0.783238070043167 1.16963987789034 0.470601116663363 0.224903304670056 1.14360246059028 0.334788212967157 0.210596385590044 0.914221652577658 0.258043983378996 0.230801117438457 1.32489914068676 0.0200115484317947 0.0552046930251411 0.592380221479583 0.593518593409092 0.00368287881280211 1.14454647707137 0.186164049401153 0.60200225044539 1.19216241419467 0.573663557956004 0.413662649701632 1.13380927971339 0.301485378737596 0.537450051793616 0.855086299399278 0.240545501204715 0.0657469076593598 0.944903516387122 0.123547726927508 0.00606347173776529 1.42353754627963 0.385149936626724 0.530114369456291 1.02588345094259 0.327120438609274 0.560951377527148 1.03853261091036 0.327032781820859 0.396397322370571 1.24081521388186 0.162027739130523 0.704762452389772 1.1760399445466 0.32874345415172 0.441621723706752 1.0153888424883 0.150465559037921 0.0893677429995627 0.544460892974217 0.193760586640208 0.496385737083706 1.02874306855129 0.488188505168794 0.415959771966735 0.98160742101718 0.277098570183697
"Istanbul" 1.85058114820654 0.0143190121435726 0.622234199306699 1.48716583414719 0.513682856066597 0.82768392250705 1.38674572914655 0.0915471809273792 1.03374639072662 1.38758486891575 0.128819428754372 0.77282000450643 1.53823633911224 0.231396981840684 0.774850733337606 1.69033343514267 0.0654917942462966 0.658697174243914 1.15441237193776 0.190530951789166 0.875531077178986 1.48902562959498 0.167897443571106 0.925190874962622 1.03396317612209 0 0.805061525406813 1.51888754987147 0.274260582241516 0.75352286663633 1.51292442983345 0.142895125663713 1.076723731577 1.81720124616526 0.13567670176825 0.563362059458726 1.25886648079214 0.10963928446819 0.699174963154931 1.24455956171213 0.11974152354443 0.775919192743093 1.26476429356054 0.290935964564672 1.05397472455388 1.08916786914723 0.441582954642505 0.440444582712997 1.03764605493489 0.110583300949279 0.847799126720935 1.63596542656748 0.158199238072578 0.460299618166085 1.44762582582372 0.0998461035912975 0.732477797384492 1.5714132279157 0.17887687672281 0.793417674917373 0.968216268462728 0.0890596597349656 0.910415449194581 1.02789970438432 0.389574370157538 0.648813239495364 1.56407754557838 0.00807972517950156 0.706842737512814 1.59491455364924 0.00456943478827589 0.70693039430123 1.43036049849266 0.206852037759774 0.871935436991566 1.73872562851186 0.142076768424509 0.705219721970369 1.47558489982884 0.0185743336337856 1.18442873516001 1.12333091912165 0.489502283147871 0.840202589481881 1.53034891320579 0.00522010757080264 0.545774670953295 1.44992294808882 0.0523557551049085 0.756864605938391
"Moscow" 1.04551962279973 0.79074251326324 0.182827326100114 0.682104308740378 0.291378669340216 0.0226223971002365 0.581684203739742 0.713514344479434 0.228684865319806 0.582523343508939 0.933880954161185 0.0322415209003832 0.733174813705425 0.573664543566129 0.0302107920692075 0.885271909735854 0.739569731160516 0.146364351162899 0.349350846530949 0.614530573617647 0.0704695517721734 0.683964104188168 0.972958968977919 0.120129349555809 0.228901650715275 0.805061525406813 0 0.713826024464657 1.07932210764833 0.0515386587704828 0.707862904426633 0.947956651070526 0.271662206170187 1.01213972075844 0.940738227175063 0.241699465948087 0.453804955385331 0.914700809875003 0.105886562251882 0.439498036305319 0.685320001862383 0.0291423326637204 0.459702768153732 1.09599748997149 0.24891319914707 0.284106343740416 0.363478570764308 0.364616942693816 0.232584529528077 0.915644826356092 0.042737601314122 0.830903901160665 0.96326076347939 0.344761907240728 0.642564300416907 0.904907628998111 0.072583728022321 0.766351702508891 0.626184648684003 0.0116438504894399 0.163154743055915 0.716001865671847 0.105353923787768 0.22283817897751 1.19463589556435 0.156248285911449 0.759016020171566 0.796981800227311 0.098218787893999 0.789853028242423 0.809630960195089 0.0981311311055834 0.625298973085846 1.01191356316659 0.0668739115847527 0.933664103105047 0.947138293831322 0.0998418034364445 0.670523374422027 0.786487191773027 0.379367209753197 0.318269393714838 0.315559242258941 0.0351410640750677 0.725287387798981 0.79984141783601 0.259286854453518 0.64486142268201 0.752705770301905 0.048196919468422
"Saint Petersburg" 0.331693598335072 1.06389169402418 1.0793555190413 0.321291822525155 0.726317538365796 0.69120362736442 0.131755327655913 1.42734036894409 0.485141159144851 0.131302680955718 1.64770697862584 1.26602440570564 0.0193487892407685 0.915023183243452 1.02142544736431 0.206786203906983 1.45339575562517 1.18576626936916 0.363464654483027 1.3283565980823 0.894149445593185 0.0847611009682032 1.21410481238968 0.593696674908848 0.484924373749382 1.51888754987147 0.713826024464657 0 1.79314813211299 1.24806489524501 0.186600075315798 1.17928401353247 0.884267768390808 0.445516419083968 1.28032730222586 0.837937422874954 0.494234981568223 1.17586120549097 0.80393286691754 0.214399154577395 1.11172129999269 0.741146797107942 0.553067952278493 1.27981449995313 0.711156632917997 0.573055253129927 0.803114036693543 0.909336377654813 0.659202485394923 1.16837257188782 0.576306225189098 0.390879193667832 1.19364170017363 0.991704227162158 0.529266468865475 1.14572322483884 0.745440999882029 0.551053453455834 0.984424770416817 0.799359320037394 0.729453457978358 1.06236954012741 0.678586974218329 0.638981922060054 1.3851300029981 0.790125118978087 0.638016251902234 1.08050600380424 0.676441025616437 0.645683473956419 1.13460771334038 0.833226747361695 0.485226479911862 1.24323591906202 0.975211057260656 0.813009412548383 1.17656746991691 0.787095278927402 0.174792438492258 1.06618740442103 0.782000867899403 0.723011993302297 0.884586185393979 0.664269806924908 0.361211819561033 1.14525150854604 0.83552429335068 0.451031436674042 1.04332016506165 0.852705519130352
