"h0" "h1" "h2" "h3" "h4" "h5" "h6" "h7" "h8" "h9" "h10" "h11" "h12" "h13" "h14" "h15" "h16" "h17" "h18" "h19" "h20" "h21" "h22" "h23" "h24" "season"
"16" 4.56872551927439 4.99837323326701 4.43153608402909 4.31695740046925 4.77854291888977 4.33686406045337 4.09434702307892 4.61447499356141 4.82888456305447 4.06425901286261 4.65116789997667 5.5589335700115 5.52936603189229 4.7004069383123 4.54070706161361 4.00165834965565 4.43418705925737 3.86595852735484 3.52142898805354 4.17406546876282 3.84354863734408 4.02740238222249 3.83602751384398 3.49269746328682 4.56964515947137 "Winter"
"17" 4.51592142378914 4.39799600665802 4.24067871561722 3.33248619474396 3.98679605971631 3.68256124796912 3.30138719217754 3.67990078583321 3.2710683486493 2.47302276381984 3.78897902007636 2.80553186024516 3.35957426038563 3.84011712581386 3.29288643685022 3.41065670517825 3.61021924323277 4.18684128542013 4.41888513064359 4.21059370723164 4.58573280532267 4.85746876532158 4.28537576381018 3.61222556021973 3.74037368964392 "Winter"
"18" 4.00450344920381 3.80926915631613 4.17009458251113 3.28621925938207 3.24677604626437 3.51321062505937 3.52142201610433 4.23188696027781 4.42020516668979 5.01841072792807 4.65158800042221 3.98666351961127 3.89845161721237 3.47882576787014 3.50669065311993 3.8847232001192 3.26999609402093 2.88913691968164 3.13541882780506 3.60338294786319 3.17665712035616 3.43903001238438 3.55471049800893 2.91804257873775 4.19718025839039 "Winter"
"19" 5.01670993591994 4.48202225330528 3.91663260403671 2.67995586565472 2.77525672576727 3.89383308998667 3.24364105138104 2.46035849210799 1.51419863099149 0.702491524300834 1.63518953788544 2.04873572136426 1.69377501226191 1.89972320886235 2.12723035846024 3.09627352461224 3.02081894617967 4.04903503168231 4.35566531499216 4.46176048961844 3.85109929341079 4.75466437027506 4.56640174395389 3.8110377694773 4.0208070671672 "Winter"
"20" 4.95838508269738 4.75649446705343 4.88650054183216 4.42715241507555 3.99565927390604 3.3892817511014 3.31804190101765 3.75773200001612 3.13356940663551 2.6168224881399 2.19939158968991 1.77758846033142 1.73265622822799 1.95055034816206 2.68064377955459 2.85018299389279 2.96060528808583 2.40726810920938 3.36613520460712 3.7065423185644 3.84178858300304 3.95013522784773 3.63118577590327 3.9921745079652 4.67607465918174 "Winter"
"21" 2.98381088912985 3.87074629698543 3.54619553526887 3.08865172215811 2.34606649024162 2.29843533722536 2.27456273273866 2.96378144358817 2.5674887338646 2.64269889349659 2.62334588765571 2.23948188120276 2.3163362606769 3.05127611773248 3.56007443986016 4.6721643809168 4.74061425537232 3.98329373923437 3.48602170603272 3.55072178003603 4.48995243585233 4.54631568197283 5.12274792043297 5.27082060512175 4.35418694646573 "Winter"
"22" 4.50510019599639 4.23453947763238 3.64105966112307 1.4887113618617 1.46597208807019 2.87525258605977 4.37569313058044 3.59997581842387 3.15716342210613 3.18076199431572 4.41837995114273 5.65399001067023 5.09565979931982 4.26683798506826 4.3012430074316 5.7195452937647 8.15865959288311 8.5859555187914 7.37847583424847 5.05716480905544 4.74644625840169 4.4009708549018 4.86521205700259 4.81992392605055 4.58137525141934 "Winter"
"23" 0.100084613338881 0.461514102331497 3.17839296796359 6.32465828907527 6.44163854117654 4.50280734934449 3.59570867350841 2.6122306605523 1.63285650523932 1.28609939007372 1.30732226240147 1.56437767492726 2.65317577788758 3.95613483755576 3.04899246340166 2.57877681236472 2.68890687063839 5.06813791670569 9.08529596031816 10.8908574671489 10.4624528591286 7.53666647686983 4.24028355646804 2.70627055277584 0.552539299241052 "Winter"
"24" 6.676254487539 5.77012646499293 4.40482063818087 4.46868311561108 6.48194037297615 8.14980071740507 7.01518907432325 4.45599800764924 3.96519095622574 4.73657663028591 6.37282985726715 5.53127481947298 4.30441431276023 3.0090534676652 3.82231678990526 4.2903988954626 3.10523812551712 1.67245693005087 2.4848452970463 3.91854984209593 3.52777502830585 3.38660666537668 2.96043663975988 3.75225643221769 5.16101296147205 "Winter"
"25" 3.14097391294746 3.79333209700591 3.93138496748758 3.59637654716669 2.3079493900323 2.04321306607321 3.56949607435084 4.25748954008782 5.00252851120105 5.13880415968179 5.66737725694928 6.30575183601085 6.43122228272865 5.43484608714341 4.39423342102484 3.407879519882 3.96360048705822 4.91980704471549 5.35251182298872 4.95597030114153 4.42970168833117 6.05639288620985 5.87738180952023 5.79815857423074 4.97795517026946 "Winter"
"26" 6.42174028080508 3.82873276653194 2.90306870721316 4.14880015480219 7.31220957935925 8.56522408045446 8.47841797333874 5.70078105920904 2.32293494763565 1.64292873856225 3.51296235097909 5.77815025218588 5.74005194795646 3.64823357948305 2.03245595191647 1.15133578288454 1.86956079067214 1.76579508417093 1.62692675159893 0.781683739782891 3.00766578077076 6.45456187957497 8.62257050259218 8.5726757647201 6.31670968644963 "Winter"
"27" 3.82869046944058 3.10287496910163 3.46090390752691 3.98855891610271 3.5111053208803 3.65468155897981 4.25519847525219 4.21063539010472 4.15239188450618 4.28483637807522 4.13311207110207 3.76099462172893 3.73379728502452 4.77497122977467 5.08471737862576 4.37465383302926 3.61499011522451 3.50084468371059 4.3362259154815 4.52828736546708 4.17194293461529 4.6551652213523 4.53240676633378 3.94250658925983 4.23394279599122 "Winter"
"28" 4.04151974210485 4.80790360324885 4.86690779505362 4.54148659147104 3.80741754322586 3.99437197231486 4.51517987976508 4.11635805678281 3.66643217954464 4.20451569652085 5.34120073121623 6.41731601728055 5.72101109786048 4.34663915160336 2.94002376240074 3.52075695615034 3.43688511654686 2.96397671273752 2.2676395246947 2.8443203743133 4.55477087139091 5.25546986772138 5.09927369791805 4.06246167162863 4.21817954501526 "Winter"
"29" 4.18864759956838 3.92725577290879 3.19067765238736 3.20094130958914 3.24670744744954 3.87729367949423 3.2688978092145 3.08656286471367 3.96315101281354 4.60002499538251 5.01224611027729 5.59084901740784 5.32409892122598 4.71721724619621 4.80030793068733 5.1185549671377 6.05043006045931 4.60703236608245 4.57280510511292 4.73742059519527 4.51396328672466 3.58173182100878 3.9844364784671 3.54721776446567 3.84181275713357 "Winter"
"30" 4.14330500590343 4.43955153964473 4.51430705878568 4.66933131949236 4.06777776059769 4.19813817628817 5.19676552705017 5.59914952720341 4.59073267780138 4.55368413040157 3.61239799721094 3.42218261526174 4.23280242316621 3.14290706517164 2.54617843492279 3.62891017372921 3.29869026998547 3.83500815262808 3.49222286582902 3.70771888893012 4.29532288405622 4.03171952009515 3.83589965518169 3.59152497733259 5.18314310414303 "Winter"
"31" 4.33091517756298 8.81857502255316 9.40434894562292 4.44980019039928 0.0273994372937427 1.91493289607399 6.43525769509113 7.43482839790972 4.74136348501786 3.20105530234112 6.04517197602155 9.27138548326356 7.13018346677533 2.96656397352178 1.14416573402502 2.93127055986924 2.84225085538819 -1.17988776092784 -4.13970434018368 -2.71422073046194 3.50796985527576 8.06119814637656 6.29590417474098 3.28494725462002 4.20772717230053 "Winter"
"32" 4.86695855068791 4.74892150160386 4.94146014184088 4.80711166340549 4.66553279324606 5.07839094020236 4.51166514046132 5.33848612310063 5.35902272514222 5.15510262696451 4.59055000053941 4.42322589049424 4.63622715137555 3.56390028131948 3.35636271813869 3.75234051765646 3.67293511080122 3.41020633661711 3.29136603031409 3.61429530935278 2.93294672042783 3.64867020287937 2.69966114202904 2.77097295494324 2.70306831749932 "Winter"
"33" 3.40548151089477 2.16001595656643 2.67960418174645 4.08559572881224 5.5064014018003 6.01574477467572 4.75862691918459 3.7909303704679 3.89002326694377 4.29459205286025 3.76469857147791 3.15285539622551 3.08124791318132 4.65111701803023 3.70367951195338 3.24049517195991 2.4178634354939 1.57392694557968 2.43139126605008 2.39667437464314 3.78169834492643 3.41393451970702 2.68208327967153 2.38227146773453 1.97562743267689 "Winter"
"34" -1.44999054011453 -0.651927938971196 4.16149703522388 7.76712204444527 8.30059737089961 5.09768311557362 1.37635367459025 0.343727174614092 1.92821405800964 3.28078548573822 3.9452591668322 3.7570884805455 4.61373995561018 6.98701662391038 8.62459785528542 8.93731055010953 6.3381116835028 4.11206577804269 3.76244123583865 4.82930247166426 5.43895996549653 6.17662492870537 4.44179585084741 1.06072982547838 -0.686063257405544 "Winter"
"35" 3.31733186668224 4.18187517992248 3.3852812100082 2.09083171733327 3.25987467735962 4.97528721722353 4.51355957886925 2.89121248923526 1.07115849186994 2.22429019901891 4.44220051836604 4.81364609184428 3.01429556299831 1.11991201162669 2.4096410317191 5.12215812592976 5.96441056792461 3.21527799732942 -0.601849821247683 -0.922513826596054 0.615306714520027 2.45186621350591 3.78471905031857 3.68726115287613 5.12425464459767 "Winter"
"36" 3.19024339875597 2.3166321351164 2.96756733651834 4.76342567859469 5.69862462996112 5.36723749454536 3.21432828145347 1.97771642159682 1.98465609616529 3.39821923311981 4.50496435564754 5.57934176757653 3.80102821690862 3.20876888655029 3.63125385275789 5.77314585924556 6.72515297344238 5.48754049972199 2.82033279251819 1.68095413426076 2.94501702479623 5.23344476879894 6.23766043365509 5.31090628311222 3.60556940857313 "Winter"
"37" 0.674713049052248 0.687219274133993 2.87914231655544 5.8973278203813 4.31670922435958 2.21421178119615 2.70748152227995 4.1791598076285 5.05182586970526 4.39166598853619 3.8595604275666 4.54915359812281 6.36532832530395 6.1608519130629 4.20211810681245 2.95505505330743 4.4021360208151 5.5405162869816 4.44122375783157 2.84984837046948 3.10503047184711 5.23562410425201 5.62491719560255 2.96128587183922 0.751893598127278 "Winter"
"38" 5.42686522113625 6.60594264310509 6.18892915957833 5.20818452688529 4.46186902867957 4.46197349801184 4.82990771756848 4.06660448746701 4.21278123190594 5.72156314606335 6.08314121750063 4.71143745556323 2.10328336662247 1.67331353691115 2.53569243229997 4.49072509675091 4.28537527273727 2.61085292340853 2.35776082196548 3.7986635787522 4.51575026080205 3.81561502556983 2.82064725211843 3.45342499190796 5.1878975142061 "Winter"
"39" 5.16161463314508 5.15223065654876 5.20693818575653 4.73763030552281 4.64545859441434 4.00952854698847 4.08437275046194 3.8475003627817 4.33351288863562 4.47390276131245 4.84688167680909 5.74573309414251 5.32836666951324 5.68293914321856 4.5041139680815 3.95205300811058 4.34006123182604 3.90864146544899 4.0213388130375 3.3776490141017 3.19468801806537 3.37916265922549 3.25906407131292 2.33330057063295 2.58658155476549 "Winter"
"40" 6.10907991156274 1.92578300619709 2.72865502272152 5.47249771408802 7.00605944679566 7.13673978877092 5.91136617204974 5.793722514041 5.89432715443497 5.30845913701411 4.04685100475664 3.44890244318898 3.57042050399238 4.18442825458206 4.76658388110274 4.80427536160385 4.23978868553902 3.86456475412546 0.499173380332586 -1.63689982603762 -0.0235591748744737 4.91510856705521 9.78483477392142 9.34983276272896 5.74786541160012 "Winter"
"41" 3.6453012787171 4.09165232520658 4.21935388772204 3.88638527982957 4.07533870600048 3.55888545821897 3.78102901655995 3.60077494615465 3.69814446314252 3.9484199899902 4.50921234464464 4.31977401146624 4.81302645499806 4.68393066670808 4.22093213126537 4.7627250944909 5.83661036785524 6.28535605197691 5.61990253605269 4.55990116120489 4.53520693995252 4.62839090644654 5.29876629577247 4.74875460058826 3.43725407363023 "Winter"
"42" 2.83240574885758 3.76653506907196 3.2339868412762 1.64815258550605 0.659316605756464 0.93298702688879 1.66225815983852 2.38829662851719 2.37849192153034 2.04704861765893 2.71370074485051 4.47266173116514 5.3426617064658 5.97460193407017 5.06957575445592 5.54336590011017 5.72970120317529 4.73565337627403 4.37095934770436 3.26546615071838 3.75250463626309 3.50876966158849 3.39830232498583 3.25320823170497 3.45371301093561 "Winter"
"43" 4.85705707832956 3.65319144351769 3.79960363684635 4.26090182756583 4.12020390095883 4.88799923931275 5.3082941125433 5.34388494547789 5.1545381726414 4.72677268397386 4.59245592897504 4.80628320055756 5.21820312630344 4.91345704915353 4.45300840372559 5.68070717114827 5.67894599685117 4.9712554716591 5.33312509764826 5.18918484116567 5.44241169861514 5.23937966980362 5.01193969628215 4.90088329570279 4.96929670589613 "Winter"
"44" 2.9859590337536 4.04936867065955 4.11397751398286 5.2730728182191 5.46580140715865 4.58244670977136 4.06812028387704 4.08694591625521 3.66561080587447 3.88261207894718 4.34703329005293 4.56628208648537 4.35912563227095 3.83451486640184 3.09322419761888 3.4099866852381 4.03690330065186 4.03392736162171 4.38582247792596 5.36062295689952 6.00458656589632 5.34277783448354 5.35466644592559 4.7290933190183 4.89606133671749 "Winter"
"45" 2.37666152814791 2.43234117560016 4.20180007689606 4.09998553881178 2.91210092503074 2.35390707652377 3.92577211787796 5.2457492746158 4.53455817999276 3.33616470061589 3.96728611663452 4.5781022194782 4.18488314786843 3.81250162920381 2.5952178699944 3.15687974334957 4.34995929877148 4.21514749044809 2.82622027718339 3.41842096280105 5.05052560981858 5.32452130035079 4.67708244135504 3.70045347487323 3.60717429494997 "Winter"
"46" 2.23922570208644 1.53110444639231 3.66890987630974 4.67103489774373 4.38325195908967 4.60447875474193 4.07030894109437 5.32934372399556 4.42527009381101 5.04743820684929 5.63905806339971 5.95509536781997 5.11183013090125 3.4888854114975 2.21738643622938 1.34624040428085 5.04135512890773 7.52690003063316 6.68991404639794 5.90396474716489 6.06708491298846 7.16379948692642 7.24133718805718 5.01561784126967 2.89211212295918 "Winter"
"47" 3.18968192636227 2.74761302833544 2.75304567218245 2.28200384273464 3.03629189101759 3.57951738967038 2.92662587533587 2.88347197473976 3.68336759834595 3.72274497900373 3.85038333529217 4.15463301155764 4.49362267966739 5.04850380408525 5.27926697597877 4.39739166484534 4.20398176710812 4.37969186220976 4.31074904640971 3.21843404643184 3.05370177859673 3.80635605130336 3.97989581858999 3.3062773792957 3.6145840093555 "Winter"
"48" -0.582424047197654 4.11531462300593 8.0642458821353 7.40232365415883 4.93540641348588 5.94834762148356 8.25430823524754 8.70721346450375 3.29903964562625 0.28131679904964 3.52897818228885 7.55699928812664 5.84907784071229 -0.879402383791725 -4.89706601411492 -2.3444892511737 0.847861300403911 0.820600854201778 -1.07693813311706 1.6994474553902 8.89421996492327 13.05478536811 8.61327991897113 1.14990750778576 -0.522813588540814 "Winter"
"49" 3.90321975375549 3.91789740380283 4.70773031075299 4.28897554327462 3.60662745928662 2.68428741996501 2.62323339642524 3.56826364985341 4.37535815185172 3.99056669921754 3.89914565333246 2.99650431896198 2.54279855690276 2.28015930129279 0.742124093458012 0.185766884868755 1.02907103730454 2.16124247428973 3.02833176999447 4.49014224094363 5.41070197016643 6.47439929469106 7.43439738607354 6.11495296010492 4.94699732910841 "Winter"
"50" 2.91541833907616 3.91386481872622 3.86829272618525 4.49848004060622 6.0239584749895 6.12254000798613 5.96493050720017 4.27460442761217 3.13949388122161 2.72614215180457 3.03936751835567 4.4350221578318 5.48336793833904 6.44958602481595 5.82347803591252 5.06022446276472 4.30861966230875 4.57330111464227 3.79051781496064 2.00103369277069 2.56963275386427 2.48034754158504 2.62888841589052 1.47209811356922 1.97783503493139 "Winter"
"51" 4.97630428746623 5.79064352223963 6.26691121108312 6.082794092664 4.5624788978387 3.84555569393932 4.03962941478772 4.25875233118837 4.92069504369669 4.31150509885071 3.49416286217238 4.35722297643646 4.5200950155177 3.89613496419512 2.55646425534714 2.8017298877354 4.15598363266163 4.83585334495092 4.7613108119543 4.71538092864163 4.14113136181358 3.73866060841865 3.49020987492191 4.08371725946916 4.85722696696671 "Winter"
"52" 4.67379842964291 -0.434347249201416 -1.1932512942656 2.40450785893609 6.23533916937312 5.53392693004757 1.70405202932222 -0.702308751769044 0.574142612579432 4.13798868366722 7.79105492785928 7.42541465222219 6.21747995435417 5.00984913171568 3.53463326390892 4.00630585820158 4.94096926202258 5.53819268318825 4.51688586409831 1.41772194528419 0.418643140476402 3.51818133288443 7.71183320695203 8.89975749319088 5.65864045403533 "Winter"
"53" 4.97643997779385 4.0039236932964 4.28771128694877 4.67558989920042 4.58486916264324 4.85061885585072 3.94784906282291 4.02428759985073 2.47785544476819 2.98892807325001 3.99842921493487 4.75774751697545 3.3409520692253 3.89302100615788 3.86452566838208 3.87830749950106 2.72058164192221 3.15197301399328 3.12913289289967 3.55151990943909 3.52467851962052 3.06333700942429 3.44776294763218 3.94483077761933 4.02423305538564 "Winter"
"54" 5.1609565719384 7.36209499414825 6.89763077055798 4.00585592072344 1.60200754036921 1.78210610150705 4.55742194014453 5.98841577839083 5.40272003350021 3.38648928344043 3.70631421796663 3.98219479624673 1.76814743464473 -1.46121358888291 -0.52015493330323 2.89657556427696 4.56032911616184 3.64325741779967 2.54704336626682 3.23043073649913 4.83893582827914 5.91218496077561 4.38839500098812 3.1513458862999 5.93394335942321 "Winter"
"55" 3.70837906810418 4.84739935783379 5.25369475725296 4.7680808421255 3.28683502335007 3.30978333434584 4.45406981474158 4.61317193111593 3.83521472081337 3.14232029224748 2.0040378243706 1.93901234634615 2.55345181428623 1.99482048510806 2.0482579721378 3.25181763638605 3.93382122701385 5.18394942406875 5.1258402509199 5.07595565162317 4.70652971159469 4.04948389417268 3.87136977959763 3.27703288198743 4.32204297638461 "Winter"
"56" 2.64978748626366 3.36677583359461 4.20688958141815 4.79964809497164 4.80223723628824 4.41760887906417 3.72179018593855 3.3984687511611 4.15664642905526 5.11360435005589 4.70432979094527 4.1801348051478 2.40196378336981 2.76819853385148 3.08226056427899 4.32831879700536 5.08391093881543 3.84320722816033 4.45551464694903 4.20692369558827 4.08635793334573 4.44969167870436 4.71393500229657 4.22975891716425 4.31428109935953 "Winter"
"57" 5.38274658044245 2.97258417233398 1.1265959461835 1.5147113349458 4.60688871350172 6.30932738755051 6.03859918856031 4.40328686787801 4.13584191328286 3.93927577942195 3.92930967413611 3.8394640298944 4.85882104510424 5.94481870926265 6.39564275012059 6.44038124493321 4.22328539671639 1.54949461294514 -0.287193011988125 0.282615206693378 0.730171861942201 2.61341712286893 5.30486536458852 6.34538847154222 5.45212256629099 "Winter"
"58" 1.40819143918951 3.26217873818492 3.99279621073458 4.2857511590999 4.87244250189638 4.26259881854396 4.38416036950734 3.59044701408886 2.77435631603312 3.32240285341689 4.38360852332784 4.64123022172369 3.29733776678757 4.73655736540538 5.5235718530144 5.22917416985485 4.60557766850527 2.04950485502303 2.17694293171426 3.79847660008314 4.8252849554533 4.08442654280604 2.22403560947209 1.09371684424512 1.54252184673106 "Winter"
"59" 3.95140306499579 3.53970341559577 3.91509902746876 3.97859984318206 4.69091566534745 3.82033499298154 3.41067241429027 2.46931420575467 2.73298857309664 2.68215874141267 3.32096624941885 3.25030991061115 3.83943174146163 4.55793996243463 4.2705158616973 4.03947447439456 4.76739830090081 5.63188415909627 6.51756613761411 5.6568304434743 4.53982040069384 3.57827931365936 2.97257465416001 3.4494692987224 4.81130514936338 "Winter"
"60" 3.71165010123007 3.0547630582245 3.58396878135831 4.86388356710544 5.97932211020036 7.05869351093352 6.50616881683392 5.31199921845814 2.94727409849941 2.95834363446777 3.96244175650956 6.14156496902352 5.26860585870668 3.43372841266272 0.606633390583703 -0.173884458834261 0.198769509573233 2.58520119110997 4.72214194245578 4.63770988788189 3.06471049706134 1.76658145779189 0.65432578272174 1.75895199326976 2.42990891000851 "Winter"
"61" 4.27094255608801 6.00691258472114 6.47699129839289 6.39074165867198 5.35657317526688 5.12895242934665 6.27811481292318 6.60884800689743 4.99810432172339 3.87337926484209 4.48056148299391 4.84088852984226 4.78223467987934 2.63715392466333 1.15713907687012 1.7903489562654 2.74293872981904 4.38966467788865 4.84818306179965 5.20112311960008 5.78118145398766 4.79933675252927 4.41633329672768 5.1004214039465 5.81487341666943 "Winter"
"62" 2.88732086685852 3.2192854832574 3.96043071335468 1.91484872865833 0.230802906745915 1.28394814269748 5.39129162078206 7.60171781084749 7.22286227235612 5.21587951005406 4.76333116400573 5.82121966059625 6.22497209864361 4.68445893954731 1.89439654642174 3.14294625189042 4.27646504527033 5.42822541002464 2.47626565841647 0.366103156101405 2.08336550328412 5.25192945762781 5.44062039675336 3.17912638349776 1.78611536591532 "Winter"
"63" 3.58121107718387 2.25756033828463 2.02659542876361 2.5937592274279 3.66729255869072 4.96960552188986 4.35894072125067 3.99491018144637 3.89856929753368 4.61853482201558 4.64033188072334 4.02406273497607 4.16382006336344 4.41964678418604 3.78353536865642 3.89092316761963 3.08237376423164 4.15542725685165 3.69949739250077 4.65851678964707 4.85891348887704 4.66466800627408 4.658008745593 4.62402493964735 5.08851392503325 "Winter"
"64" 5.56373545159346 4.79107292539595 4.28422404713513 4.31646916292888 4.41591708843416 3.91548944820055 3.71421621815604 4.07113777855124 4.95630675601238 5.03115012927127 4.46743322550109 4.20236862330507 3.4926123717963 2.68192150687172 3.11364554679653 3.03943488205941 4.53250066194379 5.15080661578026 4.89600161847402 3.86490308916106 2.47551270821586 3.35565232901053 4.6537379595629 4.94925501319252 4.46714668504708 "Winter"
"65" 5.15309481509971 4.58877602957441 5.1468896918308 3.56467631150216 2.23868644537905 1.57625650070008 1.77206854034565 3.89162610607561 4.68635416778259 4.29946246931681 3.31383946756164 2.7634037437627 3.93907313340864 5.1065118008207 5.57011870895189 4.14551803561399 3.23525483266067 2.40366659997985 2.72320243143734 3.35169284247395 2.49372601165939 2.98325427789848 4.06914924541005 4.90038831746505 4.9364829803719 "Winter"
