"sprint_speed" "endurance" "vertical_jump" "agility" "strength" "reaction_time" "accuracy" "flexibility" "throwing_power"
0.598846746554172 0.423005617840852 0.775535617655425 0 0.532162208631811 0.570876368771951 0.384813924203138 0.912517877516834 0.777214748251309
1.07790647082457 1.35816243734294 0.425822031934012 1.52431454975945 0.371859182842252 0.85034111886183 1.1684938716456 1.0378830165385 0.904143358016448
0.965499127181649 1.08774208575889 0.857529737029292 0.869037652390846 0.941357572584431 1.14285752519974 1.02527514406377 1.33401909000224 0.772519914880488
0.887678269419564 1.01262389652128 1.0726372784494 0.638039673026537 0.881344458828558 1.11563713582525 0.776619243861778 0.898514253349414 0.702918026381467
1.1998097309709 1.15192095628167 1.4767233687512 1.57544859874314 0.715671406186755 0.807619147893104 0.370560617311938 0.905904466853266 0.898065005834337
1.41768520163777 1.26194480717149 0.889187194530178 1.3196083292413 0.607795933101311 1.56952623327156 0.755540237484171 1.05619619574645 0.81417111274566
0.8370290534128 0.906692744524619 1.51180737728983 0.974402412718806 0.697841941347012 0.916374075113775 0.482627551258155 1.4045648747487 1.05745505777676
1.74722065782792 1.45503064390341 1.65369351322676 0.843479120323445 1.09541385922596 1.05052320374187 1.06453622886915 0.675662618204883 1.60520082523633
0.467656087217108 0.526189533090737 0.991061398495504 0.454499503204624 0.59885114042656 0.918289807906818 0.59460980624211 1.05217244424909 0.680476208109397
0.517137415963091 1.1630169446091 1.17611393989302 0.847589491076097 0.866182405713847 0.967728227716918 2 1.76968796870982 0.987787047384708
1.32998338166121 1.72571076582935 0.873145708953543 1.16923166180364 0.458911093348721 1.68950394335182 0.523856163351093 0.886280898659876 0.645433663571306
0.576499876597123 0.173260531301151 1.15401245280034 1.05317518882705 0.645659124866553 0.602027275578928 0.894443522965825 1.5398077443882 0.998103572246963
0.889718888825117 0.963137974138005 0.960314785662464 0.682439956690632 0.537124202195206 1.18791101044662 0.678752591285725 0.374364212463128 0.949388320010811
0.336442063116955 0.732250702877886 0.945891736055785 0.945307950653884 0.912765832712657 0.538423526729811 0.884667748917622 1.08550336028775 1.62996088783408
0.634100430360986 0.740802124640236 0.564184748135387 0.68144908484672 0.484976450127691 1.22868487942928 1.28313989961432 1.00004513217253 0.470661305082086
0.743693133372442 1.19695788711824 0.932458718082111 0.784534026412965 0.658925701405597 1.17248944085633 0.521400090250666 0.846596021753404 0.358113962847049
1.06744829503218 1.09578722432201 0.797289100610221 1.15999360294822 0.910408077272111 0.496059353459006 0.528989243853343 0.502416519306882 0.772142205651741
0.449746747922902 0.781627339436759 1.15569304352719 0.885592147981644 0.924717964424081 0.97559243666625 1.17772526906575 1.26430922638891 0.987337803368989
0.619510551285852 0.922279356441945 0.822642057800645 1.04330904651365 0.576558632411665 0.727759219355977 1.67749563422879 1.78414627606144 0.513970312776568
1.44696485626504 0.841468422995482 1.37684837126773 1.18826550720234 0.880289615541291 1.23615674046992 0.629993461108434 1.08359371316303 1.1910538165443
1.30911071527961 1.41193532649149 1.188159284687 1.41508753131594 0.924423359036274 0.213210287353203 1.35386496427359 1.29089872836981 1.32904277180823
0.701456487754794 1.64186731082123 1.15000000618798 0.577679465545083 1.08245823880753 0.425696626200299 0.737458830162912 0.706591727441091 0.824039675978673
1.00919533225754 0.592383938622108 1.12095350634062 0.433151540680228 0.373849318284482 1.13624824933694 0.493923411088991 0.917311846048946 0.756224129937039
0.69757657885747 0.780817190224826 0.837196908870467 0.741714075222625 0.600544009255793 0.676545842021023 1.0734586398145 0.512683799226579 1.03473787934452
0.672719122252851 0.711719768563961 0.270476755546019 0.144287029581938 0.268127359369836 1.15900487683661 0.738528178921981 0.85510936105109 0.782531331244803
0.833012473947057 0.904648419325892 0.443178479618513 1.01057315796479 0.515814181742983 1.17949392918985 0.209132027377533 1.0493653661081 0.640861083326033
0.888958268453736 0.821932604990924 0.866089104273019 1.0693284026056 0.758417778650155 1.11853007378454 0.63267360588889 1.30074869325736 0.557513214034924
1.19279544845862 1.02565410568788 0.792544266736113 1.16483351443157 0.863263875266229 0.940570837912501 0.198621602335192 0.796060326085145 1.18373207087967
0.872603230952136 1.01393865277887 0.982269539011933 0.708125140028359 0.709233168066011 1.12164924516188 0.51884238964525 1.00280289275765 0.749326404595183
0.983775457574668 1.00582607330148 1.06685245387754 0.709771480057503 0.249556196526298 1.08213364648247 1.55865396596118 1.50795606872261 1.07589711962773
0.828971190196407 1.12460447083695 0.817507717472912 1.43135795503393 0.455403391741809 1.42669102256065 1.35457024595758 1.4133188326481 0.415891103105706
0.603698788017425 1.17001847889077 1.14917296731325 1.21629583604092 0.973608809894566 1.58829271987345 1.40663113146353 0.716058395140296 1.31159090894942
0.887058732693488 0.876076843383266 1.0604295715022 0.926157738556211 0.886034236971251 0.380910250524571 0.561641876061405 0.53795081412922 1.43291084676838
0.166525878889349 0 0.628459313628196 0.5423323623203 0.454894781690923 1.4099898761622 0.132773589163392 0.513343208212765 0.439532921758223
0.541272704314548 0.50658585267833 0.711804126648091 0.55499103997952 0.320260548785018 1.25870149854892 0.221556982757837 0.202956593717418 0.475511193474464
0.888701366526933 1.05337706810064 1.07030328086077 0.466977384143158 0.735175381417924 0.657968621008707 0.536925746195369 0.790188517859414 1.13539767276021
0.952829436605936 1.40294673589891 1.27360228010522 1.29606894483223 1.0355173576621 2 1.32209164097523 1.1912990776486 1.57334334685892
0.964381533388347 0.873697122081003 0.658637052755868 0.20817088550027 0.21860495957141 0.434387629338602 0.431709090986448 0.384251254132145 0.937209870061161
0.812648931673803 1.07297658561384 1.32250300316792 1.49612215106516 0.911823547745271 1.59200049796433 0.517299328400664 1.59833751431033 0.884225884512787
1.11705777211813 1.62834228950247 0.945935958241699 0.860145318294348 0.843821370441701 1.39015339126323 0.953592765653481 0.715692983537418 0.278311447854698
0.822029602037643 0.910888056464551 1.02193043073514 0.966228503706762 0.762833505860375 0.970248789107675 0.695462662055391 0.866971765365793 1.19522919865542
1.13689234413928 1.28421819117335 1.46208760250746 1.34924669378556 0.812903549332229 1.0881566901237 0.385628005339766 1.1530731956521 0.761986515699637
1.18124857447096 2 0.627833889815841 1.54632134418312 0.968858844680684 1.222072258448 1.34541487734372 1.13067848074006 0.82211942303586
1.0268769339766 1.90706338815443 1.79877928160742 1.13157761767538 2 1.27544605087817 1.53244625692834 1.56274564699477 1.23446133926677
1.28556709158469 1.19555919704341 0.97753073969609 1.53358537974622 0.408115942262115 1.68273201188807 1.32911116428325 1.67915862206924 0.642003499522807
0.380963341317836 1.10248027327143 0.499295151370915 0.884696102091711 0.914569726507775 0.825834692348255 1.00361462768721 1.13041307874592 0.579222500245518
2 1.97154582798821 1.92895636041 2 1.44702038646523 1.50570233949438 0.960593631294028 0.846110175691423 1.32295725636529
1.07798631272823 1.04307462750299 1.54200178158804 1.20252208075833 1.00723833219717 1.32947781526367 1.08859471975016 1.45792216206721 0.642255010721299
0.914392514653817 0.977861464717185 0.911836526179656 1.08540629603412 0.982426753861538 0.931589081047787 1.42852877539652 1.70075876531198 1.48162800702311
0.647897012714757 1.0561394546342 0.516471201056472 0.659074999000909 0.432934885348639 0.894760661023624 0.0944108081753209 0.66342512265763 0.453208985328581
1.12865627793912 1.59844134747678 1.25896535770453 1.91555491176594 1.44707909071902 1.33826881273208 1.86968862433234 1.46631011131447 1.55029928318429
0.833934941897794 0.386122184592788 0.313967819365807 1.53514774733288 0.638183159290331 1.51091551217208 1.2858047143607 1.97578562628445 1.16353064860802
0.68638251430028 0.816156103773195 1.18219901477197 1.14878405535866 0.342858449261786 1.03123573384165 1.23224098761442 1.30934999582117 0.80112565858733
0.945513295411677 0.92909189662367 1.04610206035851 1.23712540848627 0.814661429143472 1.05097659300052 1.41764679989088 0.997628426326003 1.29022459044809
0.853799572449452 0.857265805763403 1.35346089297136 0.959651415599699 0.940054554803715 1.00753789745872 1.41642935130283 1.14682951869456 1.5242608101416
0.405341967507656 0.602226187712945 1.26507082909093 0.63903810071151 0.857995032187642 0.0684402212306277 0.873364902515588 1.35787137704065 1.378159992391
0.726400321881093 1.24810129045048 0.685412686392609 1.06681407457101 0.75883568709975 0.711722712937761 0.581994853804029 0.702270982206464 0.745500739886275
1.16249142280921 1.55067095463265 1.29684179708717 1.03457338023552 0.913410785728645 1.32188062995063 0.319211485436219 1.18105197680104 1.18537100553697
0.501566939380937 0.728529483063945 0.628487332758755 0.660724497061906 0.662246440215702 0.545211543556987 1.1549531432934 0.608922235742816 0.799699268722907
0.567478147838126 1.28908116212615 0.919962401882057 0.373028022912761 0.73141359429886 1.74471728290065 1.70947148184589 1.14552137333157 0.508678726123623
0.900720913997123 1.10081594856643 1.18151131250164 0.703690947735544 0.798763402109682 0.340549284604156 0.720068990766139 0.947944394928372 1.0826222824564
0.77853853734124 0.812384798832159 1.63373869342637 1.11982098503841 1.12887806186657 0.819021013804311 0.499285962847037 0.898718866521707 0.808220988998671
0.629404132136321 1.09785088566558 0.303868323165975 0.686380491964436 0.6918599558105 1.00162724152129 1.44147035134927 1.15358652703858 1.10857627850011
1.19831293636672 1.68582752752422 0.986068353387165 1.25527673850385 1.14054019266355 1.34890994543902 1.1796563577621 1.51623484586109 1.13875450107342
1.16636502688411 0.919233728483719 0.833930128611051 0.736847188747431 0.667470194565221 1.03266804920633 0.42299922020378 0.691156354703467 1.52345008907217
1.26075661157238 1.85145863985233 2 1.42567793844025 1.60432626735933 1.30602818155573 1.76157032306165 0.756028295377699 2
0.875754953087051 0.883660815755216 0.688728719291894 0.869226688944209 0.726580132877703 0.499445791017027 0.633187864582342 1.43617676092188 1.04727196419407
0.805748832448155 1.03052306391044 0.999670114122065 0.979440533266298 1.02397837019851 0.843308256922073 1.17127654416134 1.06728391376362 1.45186529401865
1.0686798838958 0.702194000689866 0.691474492155599 1.42653827423413 0.691527806843274 1.14523581302838 0.907138205385028 1.4364167019581 0.810387055443109
1.29143415919545 1.45003624544855 1.75149109027164 1.50864512713697 1.45289091556313 1.53410922996569 1.48879776739705 0.960573367162744 1.85735176800152
0.175271152627131 0.282745867226534 0.714419908406494 0.800177628622199 0.616933769014446 0.369129931247224 0.45954490677105 0.715386153704542 0.490569151291742
0.417580047585064 0.489355952306221 1.0785560686259 0.109500152766534 0.672393267429196 0.191231138092034 0.305039850736598 1.17494906863755 1.07352719985551
0.944152623375071 1.30162754374629 0.868223026863494 1.04264682801 0.827951127404808 1.52816971516362 1.39349727530084 1.05011938127102 1.18768176146098
1.51494236574702 1.00123183493931 1.13139307724072 1.69405134729831 1.08317555646003 1.93675745771448 1.82516585310649 1.73820684647635 1.24399237574563
0.771526913642196 1.04685805356247 0.778346051681693 0.57434618296488 0.478242803607925 0.463208790765308 1.0160514045187 1.35130966412123 1.2738482414037
1.01862213962261 0.891319990173968 0.882394617994062 0.765518312767227 0.552563737537757 0 0.0759826298553724 0 0
0.380238172800516 0.490382713435454 1.02820226255574 0.724187790758702 0.570563687848421 0.595426364295223 0.912871049054226 1.21346253691782 0.633501095534954
0.855395373240204 0.721448732171497 1.06592300679838 0.706084238778008 0.443787782925927 1.16107403650118 0.469815383257946 0.445989653853943 0.87280497850603
0.982000533229067 0.784023218585181 0.607643465038544 0.755537607022888 0.408158954483974 1.14864133286624 1.03289369517109 0.391164226639893 0.713335027516316
0.264140880350236 1.08506991964392 0.12732324348033 0.841094515206714 0.54860963561489 1.26258907626472 1.05997102557068 1.08596517806047 0.447420556597214
1.34800842587208 0.899253199820072 1.35056801035509 1.35801666254346 1.2365653491482 1.13509168064772 1.19996025097866 0.747429226028198 1.23059667258969
0.565959185963205 0.929799849916309 0.910329642747303 0.840782472024077 0.569954391694851 1.66908245428939 1.11743958941308 1.22033313863627 1.35731803286387
0.531469274033897 0.577632928269367 0.892474340307153 0.801638207171605 0.76820543701253 1.03220480426369 0.257086473857701 0.385834000892289 1.26221403043721
